Iteration,UserSide1_ns,BankSide_ns,UserSide2_ns
2377,355106,399456,465234
2378,359853,401736,456922
2379,470126,386323,479977
2380,355348,395155,489252
2381,361380,398364,462417
2382,366771,452996,482808
2383,375278,410272,484801
2384,355175,384655,459237
2385,358584,401772,457042
2386,358648,389176,510222
2387,352871,392773,449883
2388,352415,396481,484176
2389,359737,388075,476460
2390,354798,379955,459155
2391,354037,397950,462696
2392,356650,392544,473590
2393,362248,395166,471842
2394,359401,379929,457424
2395,356306,395375,473984
2396,357413,390073,467996
2397,373778,384239,460927
2398,346779,387660,479953
2399,418586,380715,472123
2400,458814,502127,492736
2401,376774,409368,496194
2402,367422,383272,620847
2403,361619,392700,460478
2404,381942,388098,476716
2405,412042,427185,470134
2406,362097,403194,473596
2407,360973,392563,454329
2408,353755,400148,474654
2409,357524,387299,456945
2410,400004,385630,468480
2411,365707,387546,458152
2412,353205,388783,477975
2413,370868,395023,473037
2414,364311,386486,463621
2415,356175,384066,470091
2416,357385,386447,448942
2417,360637,383695,456103
2418,355086,380509,471191
2419,354614,393598,459529
2420,358339,379936,454216
2421,417135,389443,462621
2422,351170,394814,453919
2423,351454,384623,455267
2424,361308,375850,453400
2425,349834,384029,461358
2426,344654,379362,448679
2427,358413,383897,453864
2428,347186,380698,465123
2429,356109,404783,500221
2430,375782,398757,474793
2431,368005,412399,463086
2432,355092,384863,462888
2433,347712,380472,455398
2434,381126,394026,457542
2435,349377,378035,449318
2436,358155,386631,452102
2437,345617,390999,462352
2438,350791,386933,464146
2439,348839,391174,457933
2440,354758,396045,461828
2441,362765,395228,467440
2442,365965,388322,458898
2443,355982,379279,456812
2444,356429,398604,457865
2445,355840,388997,469152
2446,392675,399628,469162
2447,363911,391761,465041
2448,354033,382848,479813
2449,364027,399496,456997
2450,352165,393193,459172
2451,366783,387161,505389
2452,380693,404571,463712
2453,367608,384562,472841
2454,377608,386520,468984
2455,355075,391370,463720
2456,361517,381014,460530
2457,354821,418546,459108
2458,352808,391333,471633
2459,355666,385907,462196
2460,357946,386694,455471
2461,357628,398617,466678
2462,374237,412030,464247
2463,355727,379979,665341
2464,357432,378798,452915
2465,367938,386533,458318
2466,347721,378229,466152
2467,352396,386643,451084
2468,351338,393107,454626
2469,349658,380861,462005
2470,342648,407336,452907
2471,353184,391871,457791
2472,350147,377237,451168
2473,362763,391970,457710
2474,355493,386678,470775
2475,359470,388195,466852
2476,352005,379720,459758
2477,355379,400453,460507
2478,355837,388378,479493
2479,371010,464459,471262
2480,359062,387771,472381
2481,361187,392479,576575
2482,351717,396239,456986
2483,351701,382822,475405
2484,353067,396001,459626
2485,351029,384204,458975
2486,356632,375678,478959
2487,360805,386744,464979
2488,346339,439808,460860
2489,355231,386008,461459
2490,353007,381609,469173
2491,356522,392275,463395
2492,350787,389285,453980
2493,356412,384823,466803
2494,348464,395412,456154
2495,359658,384284,457386
2496,359411,382304,463974
2497,348276,373139,456354
2498,358867,394251,459416
2499,346791,396807,458108
2500,358479,379372,456076
2501,359828,423602,458578
2502,356529,389907,467442
2503,357212,383951,467059
2504,353530,390750,456005
2505,394640,379650,450362
2506,352178,379280,469683
2507,359255,381400,471626
2508,365555,400406,447184
2509,356923,382132,457615
2510,354548,376397,464609
2511,362406,386543,470627
2512,352448,394070,460026
2513,356097,379446,462438
2514,386707,381362,466193
2515,370025,393155,447886
2516,357253,380458,464763
2517,352694,388337,460017
2518,352456,394824,452092
2519,359724,381846,458270
2520,359556,389891,460180
2521,349392,388388,458856
2522,347780,388132,455525
2523,356086,380020,453188
2524,356219,379849,467296
2525,350082,385095,460190
2526,350901,611153,470281
2527,371946,383827,469026
2528,361733,381235,466758
2529,358423,415942,448908
2530,362292,382068,465053
2531,369306,395929,466226
2532,353676,381512,458365
2533,349015,387008,449076
2534,358454,381676,473862
2535,357567,382769,462346
2536,355220,390601,465087
2537,359662,396310,451440
2538,382358,384591,468800
2539,350428,386056,461012
2540,356534,392820,457891
2541,351157,381207,456456
2542,359414,398867,457060
2543,349587,389612,466951
2544,351663,397229,466074
2545,356082,390482,470280
2546,354798,383024,462194
2547,349456,397721,470643
2548,354065,381912,472930
2549,357350,392785,454403
2550,351646,424720,485002
2551,359778,380645,465503
2552,349369,383886,493233
2553,365136,387723,466911
2554,363655,394530,465827
2555,355106,393970,455673
2556,350763,391689,461031
2557,360088,386491,460346
2558,353541,385672,481555
2559,355952,403850,466141
2560,354600,392807,462360
2561,377802,404519,476654
2562,442327,389188,466111
2563,357249,392771,465867
2564,363571,395446,477353
2565,354308,383387,461414
2566,356905,390310,450462
2567,357698,380959,459901
2568,348809,388395,455324
2569,378040,397702,460488
2570,346563,379529,465244
2571,349431,384095,460358
2572,357041,390610,463764
2573,352619,386981,461469
2574,393309,395286,479677
2575,355931,384015,466751
2576,362267,381186,486146
2577,366709,399756,463600
2578,351995,392228,463209
2579,357008,385789,459125
2580,353704,377446,469081
2581,347012,378752,459637
2582,348995,396725,465006
2583,363256,380104,455756
2584,353564,379810,470215
2585,348900,388255,488178
2586,361660,454121,480038
2587,354366,381714,467616
2588,358453,380959,461378
2589,357100,395325,462573
2590,351069,389662,454060
2591,356588,377605,451290
2592,351187,384301,467429
2593,350025,395592,489967
2594,343219,380405,456466
2595,351168,392506,454257
2596,348895,384472,470259
2597,350922,396952,451692
2598,356693,406086,453982
2599,347966,381793,469035
2600,360131,385241,483625
2601,363492,381719,450143
2602,352444,424094,479174
2603,356588,389725,485380
2604,351403,384070,475607
2605,363137,386683,454587
2606,351323,388815,464914
2607,352607,385322,461759
2608,363151,394468,470712
2609,361114,390136,463255
2610,351757,392688,516893
2611,357306,383012,475640
2612,349932,393911,472859
2613,351905,389063,455325
2614,356218,390869,490660
2615,358246,378510,474897
2616,366150,397508,461736
2617,348336,386763,464520
2618,365893,395865,483827
2619,351527,386671,463458
2620,357722,392391,453727
2621,352563,389171,467473
2622,355408,397264,453625
2623,356862,448822,475538
2624,386872,417820,477689
2625,355006,397108,474897
2626,367261,408490,468237
2627,358468,394203,473163
2628,349806,380957,473634
2629,361519,389883,451851
2630,351561,394642,463684
2631,362280,389385,463438
2632,349064,385823,469258
2633,353442,390513,458195
2634,347230,389164,457906
2635,355363,460074,473505
2636,356082,383655,470379
2637,347805,390451,457178
2638,359088,402751,465513
2639,365076,408549,466590
2640,350646,388604,457661
2641,351841,395217,464992
2642,351398,381801,474115
2643,370760,391322,461528
2644,355325,385940,479585
2645,360844,392408,466513
2646,349750,383041,451911
2647,361023,389422,467949
2648,405888,507703,473391
2649,349922,378540,476810
2650,347787,392812,457767
2651,366991,394780,455825
2652,358896,389116,460515
2653,357885,384378,455375
2654,363333,384908,468967
2655,347079,383400,458440
2656,348478,391173,455545
2657,359726,383467,452589
2658,370220,400686,474538
2659,362760,396965,456229
2660,384284,382357,463781
2661,348001,380514,461227
2662,353102,382327,478228
2663,354500,389062,463001
2664,356097,381932,462011
2665,424328,374630,480742
2666,356587,446532,479505
2667,349921,383425,470883
2668,360291,389544,452011
2669,361748,383321,455455
2670,358786,397262,472067
2671,362084,387996,490196
2672,351111,427250,452114
2673,362186,385239,460514
2674,351091,399795,458789
2675,356642,383864,465505
2676,348927,376772,468267
2677,348541,384510,465081
2678,364920,396366,463564
2679,358810,376583,457534
2680,359357,378270,464959
2681,364592,406037,476201
2682,349402,393332,455153
2683,357751,382468,471165
2684,355724,424345,452608
2685,353625,390530,448094
2686,368023,383318,470100
2687,354111,377674,467185
2688,344719,388902,453960
2689,352279,390452,468416
2690,348419,391757,452256
2691,353293,379302,451004
2692,357644,380635,466940
2693,358353,389424,477258
2694,350632,395004,460450
2695,380024,390603,458112
2696,360452,389433,512261
2697,355216,386030,467031
2698,352799,375474,470656
2699,359405,389359,461928
2700,354813,393510,459970
2701,352892,380935,464499
2702,347853,381552,466902
2703,353778,389585,470006
2704,354443,390878,453102
2705,357693,384112,474851
2706,351620,387007,462541
2707,352967,399451,459672
2708,347557,386723,459088
2709,403497,383917,466046
2710,352814,382564,460008
2711,361084,391124,459428
2712,346824,378154,460906
2713,354744,390234,455320
2714,353922,393667,459423
2715,357441,376706,468830
2716,350093,383229,465060
2717,355871,394075,456775
2718,348490,386176,464575
2719,376352,388694,463306
2720,356971,391976,467038
2721,355073,427569,458711
2722,350325,388119,452787
2723,353699,388631,465033
2724,358462,387685,465452
2725,361365,398877,463705
2726,355762,386767,459750
2727,356057,399943,464829
2728,350384,385318,471629
2729,357094,385736,475713
2730,352399,387145,455108
2731,346992,389784,452804
2732,352232,388696,449136
2733,356951,384237,492130
2734,349699,388653,458712
2735,357355,391953,461076
2736,356261,391648,466726
2737,352515,390333,457975
2738,348609,384179,455794
2739,340046,389169,465306
2740,355379,382820,453660
2741,358762,380927,457465
2742,363675,397466,468494
2743,366722,381041,481286
2744,349092,383437,466998
2745,357324,387064,456840
2746,390809,389789,482469
2747,363495,396593,456838
2748,359610,380280,454581
2749,353765,380408,470052
2750,349076,396453,464250
2751,351878,391233,459044
2752,356336,385801,465169
2753,360082,389983,464047
2754,351306,380475,478030
2755,345578,380058,466932
2756,346936,384935,454963
2757,350322,396578,473807
2758,382456,394497,477275
2759,356514,386245,467810
2760,353520,393445,467214
2761,348956,392205,455308
2762,361298,386220,472807
2763,351492,384307,462498
2764,346386,392018,448190
2765,342563,399416,454676
2766,358083,380975,494369
2767,354110,385912,465584
2768,351480,385102,455814
2769,348155,386793,462606
2770,352821,423998,452017
2771,347960,389881,452208
2772,360932,390375,467074
2773,349710,392557,456336
2774,347749,394896,453994
2775,376006,407926,477785
2776,354082,389774,464527
2777,362743,387318,467712
2778,357644,396942,461151
2779,348517,385728,454520
2780,354156,374550,450855
2781,350685,384640,460622
2782,353005,382225,547776
2783,354461,398378,458982
2784,364204,387953,451048
2785,352525,382400,463566
2786,357145,395962,451208
2787,355222,383340,460231
2788,349250,384626,465953
2789,354098,396426,472390
2790,351649,384812,468594
2791,392699,381480,507430
2792,350700,390505,465966
2793,348369,397811,457232
2794,356447,389740,463661
2795,349739,515000,458626
2796,350967,382473,480037
2797,362147,395942,466926
2798,364319,403439,465676
2799,355747,392606,477238
2800,354038,379113,455004
2801,350284,380360,461974
2802,347375,400865,457672
2803,355933,383450,460066
2804,347878,387252,475396
2805,359560,391218,479970
2806,352535,385459,460561
2807,347831,391406,472118
2808,406635,399816,469883
2809,357153,397397,458495
2810,352131,385936,459812
2811,361397,385713,460806
2812,352350,383638,467685
2813,352073,392814,452715
2814,367779,390791,493440
2815,352516,383293,488492
2816,368498,382553,469063
2817,356827,393370,473515
2818,364072,396770,487000
2819,378456,390895,451356
2820,356131,572134,476398
2821,354700,384846,464114
2822,365762,394675,455169
2823,347237,388925,453503
2824,386078,387271,464876
2825,355587,383769,472662
2826,355303,382436,458872
2827,357322,382971,458792
2828,355521,403831,454330
2829,350838,392277,467792
2830,350643,377783,458008
2831,351717,379269,458319
2832,351595,436166,456176
2833,345787,392724,452071
2834,359710,385295,468851
2835,347744,387992,457432
2836,379939,393075,448598
2837,349401,380395,459968
2838,356813,389255,499241
2839,354815,396475,466252
2840,357149,402556,490628
2841,361988,390003,458464
2842,366625,395855,471966
2843,363866,392852,469412
2844,350888,386815,460716
2845,353373,387601,461146
2846,352771,400631,451993
2847,355996,387506,472946
2848,350724,389376,455819
2849,400569,414891,458886
2850,357282,388938,467747
2851,354412,390647,461740
2852,364462,402013,461079
2853,349990,385482,463873
2854,356301,381090,451039
2855,350487,392941,456593
2856,353312,389387,469299
2857,367558,376230,470986
2858,359896,381296,457850
2859,354813,378563,464480
2860,351491,378959,449968
2861,342856,392827,451009
2862,381815,406784,471691
2863,351456,388702,464067
2864,351429,394467,460447
2865,356217,394903,469404
2866,349833,388859,474896
2867,353640,392626,453256
2868,365209,386097,471180
2869,354941,379854,464221
2870,391804,423069,461375
2871,377007,385213,471216
2872,353403,397994,467776
2873,357268,399009,464383
2874,355460,377036,469860
2875,352359,388310,466440
2876,346385,386420,467101
2877,354360,398698,451001
2878,354802,388086,468515
2879,352470,384467,470975
2880,349876,395611,457760
2881,359782,396382,487093
2882,372361,388351,523752
2883,358532,386001,461112
2884,357143,389740,456125
2885,356158,375601,469940
2886,355331,414352,457007
2887,349590,385634,451312
2888,348748,379974,462349
2889,349547,379456,456714
2890,355217,412613,448385
2891,341832,380821,464285
2892,354294,392543,453795
2893,357243,391071,464708
2894,356105,388842,467843
2895,352261,429280,456509
2896,349236,386649,463744
2897,358762,391782,463145
2898,389965,438089,457797
2899,356153,390404,472890
2900,353073,386236,463710
2901,363822,388406,460988
2902,360640,393666,467490
2903,352348,392070,475871
2904,360627,388757,459644
2905,360279,399266,466989
2906,352781,404267,497629
2907,355880,418293,464848
2908,347753,389479,461707
2909,355993,382413,499424
2910,349286,379956,456107
2911,350101,395030,474861
2912,348302,378668,467828
2913,354642,394378,468038
2914,362493,387097,459289
2915,354758,383050,471819
2916,354442,387069,463596
2917,352036,394475,462248
2918,359892,385760,470343
2919,349689,380734,507507
2920,353651,392713,449445
2921,361955,384510,454030
2922,357851,379223,465024
2923,358082,385733,461498
2924,350810,393684,450569
2925,359789,393255,453129
2926,350802,396122,470370
2927,366148,387127,466276
2928,375004,390037,448391
2929,354642,382468,449483
2930,357626,385609,469058
2931,348618,385029,464837
2932,396283,394787,477836
2933,349889,378180,483348
2934,350249,398713,465066
2935,353580,389872,461028
2936,357207,385698,465858
2937,353560,385609,480073
2938,357354,395742,453397
2939,343970,394830,454620
2940,349573,403203,459651
2941,349250,390341,454246
2942,358373,375716,469693
2943,349788,388838,461783
2944,349737,422086,458330
2945,350904,393473,461733
2946,353337,370850,460964
2947,356456,388795,471216
2948,353102,397444,458635
2949,356167,387253,456929
2950,361212,392476,466641
2951,351736,384851,459933
2952,347557,388928,464908
2953,347661,397155,454047
2954,360898,381958,469130
2955,348746,383840,469166
2956,356197,394223,464675
2957,352427,423791,487855
2958,357113,399701,456963
2959,361765,387840,454220
2960,355297,379798,477839
2961,355483,389343,460696
2962,347035,390190,456301
2963,359330,386744,459557
2964,352078,384759,464372
2965,353491,384977,459157
2966,346794,389506,465672
2967,355857,386479,458364
2968,357175,388596,468562
2969,355191,384703,508461
2970,353113,401092,460116
2971,357827,386773,453652
2972,352773,392658,495600
2973,357688,401534,472920
2974,352668,385376,463404
2975,354168,391157,454011
2976,349515,391612,467482
2977,362804,385881,464985
2978,349096,379227,472689
2979,355119,392998,467885
2980,349605,452959,479393
2981,366776,593588,593523
2982,358688,392719,494689
2983,372153,392003,543442
2984,438396,395013,465045
2985,362714,391262,458260
2986,359601,383218,458375
2987,350259,374417,464253
2988,358090,408245,492438
2989,354775,387724,474218
2990,351099,397633,463177
2991,350175,390078,454186
2992,360817,380448,461556
2993,348762,379446,490692
2994,349558,389689,453071
2995,351701,410010,474494
2996,360188,381161,467696
2997,346868,371233,461351
2998,349873,386224,466787
2999,358426,395019,460376
3000,358190,372156,463526
3001,357106,391305,459175
3002,366217,391458,466340
3003,346212,389632,466837
3004,344668,387870,462444
3005,354054,419496,465871
3006,387322,377624,453653
3007,369675,389185,465887
3008,350429,376417,459503
3009,347400,387859,459848
3010,345673,390480,451274
3011,356754,387350,453533
3012,357765,379249,469197
3013,357697,389470,464796
3014,349470,382659,468462
3015,351310,384021,463446
3016,350841,389811,456918
3017,347323,394622,450463
3018,355890,379714,498505
3019,358007,389521,497930
3020,377272,402357,493805
3021,365800,397671,484242
3022,366960,400244,465028
3023,352448,391889,450771
3024,352662,395749,461234
3025,363751,385542,467209
3026,351910,389561,458290
3027,350463,399845,462081
3028,354574,393194,457427
3029,384937,406894,463023
3030,348271,384586,454035
3031,384182,382411,459773
3032,355300,381539,471561
3033,349284,383956,448659
3034,343848,388152,448366
3035,360666,381008,462161
3036,351710,389506,464701
3037,351374,386759,458873
3038,356408,397591,458402
3039,360872,379954,463719
3040,355824,381731,460414
3041,349152,380680,463202
3042,350332,380892,464469
3043,353369,417305,459993
3044,345403,382853,448068
3045,359994,377915,457443
3046,356605,387929,466491
3047,351759,402466,468301
3048,354308,377728,462201
3049,352446,380109,458849
3050,356789,396021,469341
3051,364848,391431,449921
3052,358674,376380,481089
3053,349736,391747,462262
3054,348641,399009,457654
3055,340090,385472,451996
3056,353137,429059,453428
3057,360707,389459,452814
3058,363603,385355,464200
3059,353002,379395,460465
3060,349099,392112,462991
3061,352263,387334,467781
3062,350250,383542,462448
3063,351589,393472,458986
3064,364982,387535,460871
3065,349537,378452,465011
3066,351655,391239,486206
3067,353904,390179,450711
3068,357920,388694,462232
3069,397751,384497,477657
3070,357310,377168,451944
3071,365572,387317,474770
3072,359452,387333,466811
3073,348967,392223,468360
3074,367109,386927,454235
3075,353459,378766,465979
3076,349716,411514,452408
3077,347453,388195,467843
3078,358707,386408,467275
3079,356136,397373,459205
3080,356819,395991,450989
3081,353832,444512,464747
3082,364973,386375,473575
3083,364892,382407,477891
3084,361561,404126,471301
3085,368875,391682,469435
3086,353862,379818,476845
3087,348953,396569,476727
3088,347232,395176,469893
3089,360434,384034,457461
3090,360725,379794,472786
3091,350865,391796,452907
3092,372440,388580,467449
3093,349840,387644,504701
3094,357348,393316,453256
3095,372277,392459,458010
3096,355938,381510,461789
3097,351841,382126,475771
3098,353322,400815,466996
3099,356394,384385,464633
3100,360967,430065,453116
3101,356917,388752,454564
3102,363605,386737,466470
3103,358524,395189,458955
3104,354400,389814,458221
3105,361638,390637,507661
3106,462535,431508,460758
3107,363908,404741,467927
3108,356006,387927,472683
3109,362926,387769,466321
3110,360850,405382,461922
3111,357163,404766,518654
3112,440824,411651,473439
3113,360853,402957,457791
3114,359062,387939,472392
3115,375921,395705,465166
3116,361653,381964,468954
3117,351613,387774,475876
3118,370845,378722,452383
3119,346157,374481,475842
3120,454751,407921,470657
3121,353887,399527,464687
3122,355751,388330,467130
3123,352421,389729,497643
3124,364239,400024,461895
3125,376506,395582,464900
3126,386416,404920,471865
3127,359795,394291,465891
3128,386344,407907,469261
3129,360751,383483,473829
3130,349618,391819,460128
3131,353718,384525,457374
3132,358848,379726,461915
3133,352276,403205,459901
3134,364478,400653,466941
3135,358038,387634,458653
3136,379609,457381,465143
3137,353061,382264,466654
3138,359901,387125,453857
3139,365133,379722,457644
3140,348636,379004,457988
3141,357897,376162,453251
3142,359162,383735,459458
3143,355036,392533,451789
3144,347070,405200,480411
3145,356275,381369,454963
3146,350652,393192,460770
3147,348448,397688,465332
3148,359305,384971,459671
3149,361576,401056,457352
3150,355235,390723,464872
3151,351032,383495,455714
3152,361066,385556,475786
3153,398084,386913,465176
3154,370328,383753,496561
3155,351882,392726,454982
3156,358993,380248,460202
3157,350466,387121,462882
3158,348000,378405,451579
3159,356580,386131,466903
3160,349490,394231,480257
3161,372149,396510,455436
3162,355315,380095,443176
3163,356183,383501,475287
3164,349896,379815,460133
3165,353309,377724,458533
3166,350175,384643,469051
3167,349999,391782,451998
3168,361444,385795,463004
3169,358669,393279,492975
3170,364204,389219,483685
3171,359441,420538,460966
3172,355818,403219,464092
3173,355032,387285,458629
3174,367682,386728,459775
3175,349918,383281,466919
3176,368379,386811,460433
3177,374839,416314,474341
3178,356853,390851,465240
3179,349320,376121,446834
3180,363078,383336,462135
3181,350691,384914,468064
3182,361618,382816,618875
3183,372842,394007,465561
3184,362024,390592,461484
3185,356659,390552,497983
3186,354264,386395,473012
3187,369151,430281,469281
3188,373353,385902,461219
3189,355373,400975,455844
3190,362502,385710,461705
3191,362448,383276,516040
3192,355346,398126,458703
3193,356049,395950,482603
3194,361234,386624,480021
3195,353618,384025,466610
3196,361071,384045,470733
3197,356992,388286,464030
3198,358183,394581,474320
3199,362996,385819,461212
3200,359955,390794,472010
3201,356846,387108,500937
3202,400340,398245,459102
3203,349207,392281,456767
3204,353132,377482,462523
3205,347179,381038,465548
3206,352417,392592,454387
3207,343574,381247,463046
3208,352793,376631,458271
3209,350492,382307,452335
3210,364615,410024,449694
3211,347031,403322,478431
3212,355179,387386,449014
3213,347067,380578,452695
3214,346607,384375,458204
3215,348737,384768,508335
3216,360323,398472,475269
3217,355048,386316,458322
3218,349604,413784,483182
3219,379519,384010,452107
3220,362638,395199,465827
3221,356013,393694,471741
3222,353403,399580,464699
3223,370727,385832,467399
3224,357394,383534,468499
3225,350105,386442,461535
3226,360275,425288,491157
3227,385030,387484,502347
3228,374337,394887,466636
3229,365099,381986,463914
3230,350362,412090,470422
3231,359741,393729,469567
3232,350906,384907,478615
3233,363139,396377,452031
3234,364309,385862,481051
3235,359683,399338,456025
3236,360038,383775,463515
3237,354626,387165,475069
3238,358175,414794,461140
3239,357152,391999,474914
3240,399384,385432,471624
3241,362301,387904,475803
3242,365164,432538,463913
3243,421188,392992,466416
3244,347324,396881,454381
3245,355261,382662,454442
3246,361502,383980,464155
3247,350550,385089,457723
3248,347734,385206,452490
3249,357568,389888,456552
3250,349064,381031,463812
3251,346736,408115,475701
3252,366056,389234,454599
3253,353940,382641,465790
3254,356195,392925,462471
3255,375445,386131,449184
3256,344285,378218,458581
3257,349250,379342,448285
3258,356618,426824,466459
3259,356573,394272,485491
3260,354845,387636,467143
3261,362085,401616,472895
3262,360325,394074,473143
3263,364993,400619,465141
3264,355937,395962,467373
3265,356001,390193,466207
3266,358888,388315,473229
3267,354341,382861,456661
3268,353160,385706,462718
3269,359563,384405,451450
3270,353879,395646,470269
3271,354272,387091,555022
3272,361620,380711,464301
3273,360786,377355,453304
3274,347059,380212,469192
3275,356120,382446,470536
3276,376634,397370,478771
3277,366496,396491,474229
3278,357845,388960,461070
3279,360703,379170,453666
3280,346710,380086,462674
3281,354798,378425,450749
3282,360567,381736,458563
3283,349046,388852,473865
3284,349882,385492,458650
3285,353348,403012,474908
3286,359489,381273,459993
3287,358258,380820,453206
3288,354411,377854,453187
3289,352037,384165,454677
3290,349067,386145,489053
3291,358183,382708,453848
3292,344909,384235,487239
3293,371384,395583,479353
3294,362370,383666,454817
3295,353442,380472,467116
3296,344722,378317,454315
3297,349008,401045,460281
3298,354688,387738,473151
3299,363833,398387,505180
3300,401971,396715,473374
3301,352287,394331,737805
3302,368952,384824,467477
3303,349280,404884,461993
3304,354158,384596,465247
3305,353959,382716,449699
3306,344481,390245,459087
3307,354385,392130,468722
3308,356038,385149,468847
3309,347598,391289,458731
3310,353124,387817,459740
3311,356456,379408,472396
3312,372582,381212,460156
3313,364097,402387,449779
3314,377724,381642,465042
3315,354251,385348,460989
3316,349234,387925,456626
3317,348628,387213,465569
3318,347006,388169,461879
3319,358725,387141,456664
3320,349327,388432,461420
3321,360053,387879,452564
3322,355275,381948,452096
3323,358331,402869,460622
3324,346797,384389,465554
3325,347899,404879,470125
3326,357870,387979,448532
3327,348682,391903,477749
3328,360757,395015,472460
3329,363645,382449,460815
3330,357046,397493,453494
3331,346251,388724,447777
3332,355651,385116,458542
3333,350649,394230,465718
3334,354002,393387,456159
3335,355943,387520,478221
3336,359902,396769,471305
3337,356342,385323,470476
3338,383325,374954,450594
3339,352789,385579,464200
3340,355280,396279,457605
3341,352906,390388,462839
3342,349639,392098,454212
3343,349369,379448,463628
3344,358491,391320,465390
3345,359839,396080,453031
3346,353018,385558,458553
3347,358690,390182,465056
3348,355105,385685,454151
3349,344755,376194,471133
3350,354002,387237,458761
3351,347888,380335,459598
3352,349069,381108,453955
3353,378535,388042,457225
3354,345678,395444,448901
3355,353876,377229,449823
3356,354398,378102,472561
3357,349532,386706,460165
3358,352343,382403,467081
3359,356878,378634,455158
3360,352344,400136,462030
3361,354066,388978,456620
3362,381681,380862,457043
3363,355120,398600,454657
3364,353828,382442,461176
3365,363354,387761,460324
3366,352390,402736,485983
3367,355327,387732,451695
3368,352824,375953,450873
3369,351381,377069,469260
3370,356023,391321,449787
3371,355598,376911,454261
3372,355555,390765,468148
3373,360679,397283,460384
3374,360288,384036,451962
3375,360111,393154,458338
3376,346045,388925,465013
3377,358184,379383,453827
3378,358420,381255,459579
3379,346807,388049,465115
3380,354514,392150,468133
3381,360156,383493,459073
3382,352173,395881,465272
3383,358687,381698,460164
3384,359244,380627,452487
3385,349709,388707,456516
3386,359325,411378,459346
3387,354732,399082,468080
3388,358501,396911,454341
3389,352732,384251,459508
3390,353762,381143,595453
3391,359213,390172,473254
3392,364484,392011,467714
3393,349880,385730,453014
3394,349169,378531,447773
3395,355221,390748,476779
3396,357639,397681,469203
3397,362868,388109,467392
3398,355409,378885,458560
3399,355528,392487,470622
3400,356865,388441,463347
3401,360288,390434,449674
3402,345661,398822,450393
3403,348596,383835,464585
3404,348049,389451,456872
3405,351979,386957,627460
3406,449211,387966,465164
3407,358930,399135,466519
3408,385502,398261,462576
3409,377201,397125,458750
3410,357815,390158,456731
3411,354862,392249,471763
3412,358263,396916,451938
3413,348848,397927,456452
3414,357966,389329,505432
3415,365247,383527,486454
3416,443934,405691,467041
3417,453161,386974,467200
3418,366691,390340,490667
3419,376605,393449,458522
3420,362474,388874,454633
3421,357379,388584,474008
3422,353351,383668,462540
3423,360074,384691,474087
3424,370127,392904,469498
3425,355244,388817,462345
3426,360906,385888,473042
3427,351280,390956,457502
3428,354250,387636,464842
3429,354012,390592,454110
3430,353459,397633,464282
3431,356169,376695,466645
3432,358393,408125,467807
3433,391318,391814,473113
3434,357215,392377,465834
3435,359155,406658,456875
3436,367226,382578,472043
3437,351952,389083,457100
3438,350290,395364,459424
3439,353631,413392,458105
3440,380760,407130,457839
3441,345329,394400,468688
3442,352505,394052,461071
3443,355873,386243,453550
3444,357473,390085,457165
3445,352629,400019,471073
3446,355836,387269,461089
3447,360539,383591,457283
3448,350564,393675,475941
3449,361524,381737,458430
3450,355049,385116,455288
3451,358098,617775,475711
3452,353979,387752,470874
3453,350531,390282,451815
3454,356860,390143,463359
3455,346374,380339,463915
3456,351238,388911,489341
3457,347960,382488,459943
3458,350959,379246,462403
3459,353240,389728,456500
3460,351406,391112,489173
3461,368718,389207,456009
3462,361217,383979,473044
3463,351602,380722,447742
3464,373521,377457,458058
3465,349244,384472,465482
3466,354418,385080,448598
3467,362154,385636,450120
3468,358970,389901,470288
3469,351672,380844,451558
3470,361859,383945,453451
3471,351251,381304,468048
3472,348087,386412,455576
3473,363267,389681,485024
3474,366997,402255,454467
3475,351957,378605,450093
3476,360779,389154,457197
3477,361598,402051,467403
3478,361854,392376,467029
3479,354691,386444,466246
3480,364039,383947,449346
3481,344728,409947,472092
3482,350709,384330,455088
3483,354511,382444,453715
3484,351745,390216,466419
3485,356717,386851,457123
3486,355192,387904,460465
3487,354616,399115,452217
3488,346148,384706,457817
3489,346100,388591,449306
3490,361935,384342,451097
3491,344910,387022,489244
3492,362175,392112,490990
3493,351497,385786,449897
3494,353766,394289,452732
3495,358712,391323,459780
3496,353001,383514,458054
3497,363286,386741,454149
3498,351511,385612,462498
3499,359753,398333,464772
3500,348629,388939,459916
3501,352954,384225,470887
3502,360254,406379,486363
3503,362744,383631,470580
3504,352677,388301,455132
3505,369188,379588,452094
3506,357394,381984,463125
3507,357054,402763,457150
3508,346517,382275,456887
3509,354149,386354,452561
3510,347849,379696,479617
3511,650879,382822,470097
3512,356974,387293,462241
3513,353510,393786,455117
3514,356587,386384,464948
3515,355601,385714,454819
3516,350563,393267,479468
3517,361850,409694,459997
3518,353545,379368,450875
3519,354369,385042,454895
3520,350094,385297,466034
3521,350164,383454,454561
3522,357976,389461,456762
3523,354906,378610,457505
3524,347528,393819,457338
3525,365807,381446,475880
3526,361869,390879,474858
3527,363968,398924,481692
3528,357085,393594,482381
3529,350506,384597,467646
3530,358572,383440,454964
3531,351463,410828,462658
3532,355724,387566,466311
3533,350467,386245,453493
3534,365125,379174,449272
3535,353092,378801,482985
3536,348220,379466,461924
3537,355583,385544,457780
3538,351032,392552,466055
3539,349988,390098,467871
3540,346321,379961,454802
