Iteration,Payee1_ns,Payer_ns,Payee2_ns
989,1936634,4454659,2511847
990,1971744,4582273,2494372
991,1971951,4466651,2606377
992,1925115,4376692,2500782
993,1952754,4409866,2646150
994,2079830,5167203,2584467
995,1927556,5113363,2665207
996,3053754,4658937,2424487
997,1898721,4393101,2591521
998,1941996,4740608,2447465
999,1923443,4648833,2497693
1000,1944636,4718507,2470630
1001,1936833,4739379,2633853
1002,2020725,4740573,2605212
1003,1942873,4569540,2560580
1004,2002075,4588663,2457101
1005,1945379,4446345,2498067
1006,1978510,4500029,2548255
1007,1980068,4921902,2423264
1008,1937069,4421986,2447611
1009,1926955,4871142,2482567
1010,2000453,4486266,2511674
1011,2089507,4521265,2533051
1012,1984847,4510304,2436918
1013,1933774,4435508,2571697
1014,2089971,4369069,2497359
1015,1938124,4495073,2475148
1016,1991812,4698439,2490746
1017,1965361,4813904,2424719
1018,2236560,4629109,2542473
1019,1981846,4537429,2761595
1020,2078080,4605562,2488245
1021,1910866,4410926,2475265
1022,1967902,4572896,2506683
1023,1961731,4514157,2476406
1024,1935419,4589039,2468464
1025,1964768,4466882,2518827
1026,1992544,4387111,2487342
1027,2035811,4459888,2470927
1028,1932666,4454578,2401314
1029,1939159,4375819,2445143
1030,1937175,4380836,2430834
1031,1974171,4478199,2491047
1032,1948553,4377073,2440849
1033,1879947,4409015,2454413
1034,1948923,4723887,2521794
1035,1985172,4411474,2532470
1036,2171236,4516217,2550136
1037,1964994,4495997,2543231
1038,1957437,4432698,2486056
1039,1944520,4654960,2457419
1040,1990272,4366936,2432459
1041,2117286,4455079,2434150
1042,1959939,4355104,2436484
1043,1973240,4426577,2450114
1044,1936333,4389727,2407275
1045,1923735,4416049,2481284
1046,2078439,4439581,2524639
1047,1934115,4432633,2537977
1048,1963396,4419239,2449978
1049,1921334,4426861,2420400
1050,1909070,4377816,2456436
1051,1976702,4443842,2437616
1052,1947957,4414589,2448787
1053,2046769,4434664,2429519
1054,1939552,4445574,2434158
1055,1914120,4352623,2446149
1056,1974285,4444708,2466886
1057,1947975,4439426,2608053
1058,1903257,4389950,2383475
1059,1943599,4425387,2405149
1060,1942874,4439778,2442938
1061,1931479,4678267,2541927
1062,1934148,4481070,2655386
1063,1985533,4422501,2473156
1064,1988548,4461339,2509762
1065,1973907,4425883,2477543
1066,1903312,4440711,2475673
1067,1936098,4424452,2590710
1068,1958697,4434854,2429457
1069,1931199,4523690,2455717
1070,1972495,4434801,2467871
1071,1945144,4720759,2435677
1072,1940846,4374145,2433406
1073,2154510,4426757,2428222
1074,1922811,4551508,2623259
1075,1961849,4635577,2551856
1076,1930260,4463437,2403733
1077,1950755,4474113,2431726
1078,1935566,4401602,2482914
1079,1957614,4544471,2443683
1080,1960136,4398706,2460609
1081,2058243,4486155,2440464
1082,1941674,4387793,2484922
1083,2157677,4457374,2456516
1084,1954620,4750578,2490910
1085,1973682,4327328,2477676
1086,1918662,4529499,2450259
1087,1923563,4363348,2486869
1088,1909866,4367778,2451176
1089,1918076,4420789,2519686
1090,1919281,4347130,2472308
1091,1940594,4411494,2446594
1092,1956741,4368184,2476409
1093,1974668,4539007,2461775
1094,2148420,4662870,2676255
1095,1956635,4472880,2421081
1096,1924190,4371349,2440749
1097,1887152,4649153,2430741
1098,1921749,4372648,2436214
1099,1977688,4506794,2561325
1100,1980151,4393288,2585289
1101,1939621,4465945,2456140
1102,1889013,4342014,2441813
1103,1919277,4474675,2434282
1104,1969426,4358749,2440743
1105,1939804,4341252,2449542
1106,1957534,4419586,2406235
1107,1991533,4429570,2474625
1108,1911515,4388052,2458917
1109,1928130,4393498,2488173
1110,1943179,4378791,2413671
1111,1915756,4424053,2506222
1112,1939122,4469732,2429181
1113,1931870,4503270,2425365
1114,1924741,4351105,2430703
1115,1930934,4336371,2441472
1116,1952322,4341315,2404839
1117,1939120,4386559,2496654
1118,1928979,4371740,2440799
1119,1915352,4408548,2448231
1120,1959225,4570088,2429980
1121,1936711,4432907,2471101
1122,1947411,4437902,2459917
1123,1906984,4583338,2505262
1124,1979426,4442142,2459048
1125,1956349,4522321,2479945
1126,1992757,4378050,2480451
1127,1944689,4382693,2444426
1128,1936491,4371601,2433920
1129,2004199,4370716,2394135
1130,1947713,4392449,2444310
1131,1979496,4357092,2615693
1132,1986125,4431335,2479946
1133,1961546,4693997,2438169
1134,1966104,4439545,2467901
1135,1904438,4455509,2466637
1136,1916862,4413541,2454991
1137,1948030,4358147,2506983
1138,1939856,4455631,2478131
1139,1975117,4524181,2398201
1140,1959289,4413430,2426565
1141,1944275,4378821,2407800
1142,2189607,4777993,2426371
1143,1916401,4436480,2565525
1144,1958539,4617290,2454896
1145,1906429,4445800,2419116
1146,2046551,5012166,2462124
1147,1929068,4419908,2739409
1148,2052435,4508797,2580299
1149,2002528,4460372,2432022
1150,2082974,4671414,2442160
1151,1906287,4502707,2478491
1152,1943080,4557527,2471325
1153,2093745,4431411,2424114
1154,1919904,4402299,2492293
1155,1950550,4478210,2499165
1156,1940327,4398712,2468393
1157,1924687,4377680,2454620
1158,1992791,4308998,2565416
1159,2035651,4414894,2510189
1160,1998148,4439480,2467829
1161,1943890,4395451,2484986
1162,1919164,4393954,2439636
1163,1948646,4357201,2470804
1164,1928220,4395861,2431132
1165,1928215,4357937,2434304
1166,1907892,4398473,2413695
1167,2571909,5026859,2469083
1168,1977613,4401693,2419382
1169,2064699,4683230,2464725
1170,1961304,4594165,2484773
1171,2165637,4601382,2450957
1172,1952238,4490277,2517295
1173,1981859,4428468,2414056
1174,1904029,4655263,2494427
1175,1917249,4647208,2432278
1176,1949682,4448612,2487027
1177,1923522,4622901,2531984
1178,1980067,4530667,2540926
1179,1968344,4358824,2446798
1180,1930516,4411765,2425023
1181,1947033,4431652,2484466
1182,1941070,4339527,2405177
1183,1915300,4420924,2452015
1184,1903448,4305681,2443850
1185,1942660,4358707,2426749
1186,1961002,4370364,2421659
1187,1935871,4644688,2406024
1188,1914689,4371022,2473877
1189,1928822,4478571,2422221
1190,1938977,4397362,2655483
1191,1917804,4360850,2536323
1192,2018472,4483999,2512953
1193,1986452,4389596,2467947
1194,1951472,4457118,2464857
1195,1968765,4379135,2432249
1196,2040780,4444475,2471982
1197,1904920,4490848,2617309
1198,1932353,4424237,2560021
1199,1918603,4621390,2422660
1200,1984403,4392694,2439104
1201,2068575,4417081,2453108
1202,1893889,4426096,2505987
1203,1911707,4416533,2482053
1204,1938669,4348595,2509047
1205,1911068,4377726,2442001
1206,1916170,4372439,2423378
1207,1936807,4344403,2590183
1208,1929421,4384067,2458542
1209,1940135,4442188,2591393
1210,1981674,4428455,2458103
1211,1981893,4582950,2527716
1212,1979740,4382103,2531689
1213,2030671,4454043,2433266
1214,1945199,4363624,2458668
1215,1920960,4338963,2428872
1216,1877676,4442896,2426312
1217,1957246,4346197,2428274
1218,2080236,4541880,2476711
1219,1916896,4457745,2447150
1220,1924548,4391721,2432713
1221,1952039,4373554,2391669
1222,1959409,4376193,2426027
1223,2027967,4456206,2546573
1224,1971005,4363503,2460772
1225,1931074,4447479,2430249
1226,1935027,4352961,2467543
1227,1911624,4335466,2424766
1228,1928713,4422721,2510309
1229,2037998,4758778,2516178
1230,1957332,4571971,2507140
1231,1967670,4429026,2399674
1232,1959490,4560705,2491155
1233,2015751,4408261,2440817
1234,1927839,4735408,2667884
1235,1997511,4417811,2505942
1236,1944506,4338847,2522597
1237,1974263,4447435,2406078
1238,1972616,4349030,2481495
1239,1949896,4511512,2574274
1240,2067899,4344272,2456832
1241,1938993,4598259,2443439
1242,1955692,4431297,2444951
1243,1958565,4627308,2461193
1244,1970616,4368072,2518027
1245,1909148,4436199,2449014
1246,1904338,4324732,2426661
1247,1955595,4375751,2433459
1248,1946157,4408791,2468567
1249,1940487,4404833,2420290
1250,2028355,4376113,2423558
1251,1943234,4466144,2494153
1252,1945862,4358998,2418517
1253,1935576,4705286,2678841
1254,1931625,4344789,2446666
1255,2091308,4414137,2510807
1256,1974438,4650533,2476686
1257,2026227,4378660,2462270
1258,1972877,4429467,2479848
1259,1888675,4392736,2466588
1260,1909662,4379789,2502497
1261,1941957,4434776,2452054
1262,1964465,4401048,2454492
1263,1915546,4437363,2459225
1264,1949724,4402666,2471326
1265,1940078,4665024,5555849
1266,5802251,10468662,3343386
1267,1989607,4795221,2441389
1268,1935791,5556914,2456195
1269,1918909,4379998,2437748
1270,1950464,4327360,2400912
1271,1947732,4384938,2433750
1272,1914670,4386527,2518649
1273,1925524,4386710,2464473
1274,1901593,4483934,2454345
1275,1953806,4390785,2489177
1276,1969609,4398305,2488232
1277,1918510,4404375,2480921
1278,1972819,4365369,2453339
1279,2243526,4422393,2420121
1280,1957672,4403731,2450721
1281,1947819,4360965,2562323
1282,1968154,4446933,2474246
1283,1950911,4551676,2498989
1284,1955936,4371140,2585480
1285,1952649,4532647,2484262
1286,2008224,4623434,2464380
1287,2052662,4485311,2517244
1288,1957534,4633486,2474026
1289,1952150,4420086,2437541
1290,1948921,4478397,2382943
1291,1946277,4392442,2756750
1292,2146933,4540934,2452831
1293,1952150,4465555,2516902
1294,1930341,4480776,2439860
1295,1923745,4397819,2495594
1296,1947276,4343545,2500580
1297,1974018,4857212,2419000
1298,1913526,4714914,2440200
1299,1924997,4420813,2491167
1300,2079628,4570063,2508370
1301,1985451,4490606,2508067
1302,1994104,4597080,2496628
1303,1943695,4414280,2464669
1304,1956811,4426693,2482467
1305,1929704,4402550,2423822
1306,1928521,4412855,2634789
1307,2099249,4389038,2466876
1308,1960600,4376961,2504878
1309,1985281,4383701,2424831
1310,1890724,4403196,2452011
1311,1942923,4390134,2492116
1312,1929562,4408677,2412796
1313,1910810,4547057,2441388
1314,1915274,4350649,2434244
1315,2088043,4859337,2517230
1316,2011598,4637225,2459562
1317,1990578,4531703,2410220
1318,1926265,4548884,2557592
1319,1929223,4385497,2455335
1320,1895068,4359061,2433517
1321,1955446,4365289,2518912
1322,1940219,4334681,2466165
1323,1939135,4488233,2437558
1324,1924479,4357833,2448484
1325,2103046,4370677,2442061
1326,1959328,4415740,2456416
1327,1923633,4472640,2424527
1328,1981960,4367907,2477440
1329,2606684,5478838,2466655
1330,1966912,4432445,2504309
1331,2008129,4407326,2440037
1332,1976767,4559280,2435276
1333,1948878,4362256,2433131
1334,1954277,4453851,2478742
1335,2003167,4456169,2490166
1336,1994956,4501071,2521713
1337,1973916,4467205,2546517
1338,1934681,4475741,2487208
1339,1931928,4469855,2497923
1340,2024747,4612656,2490369
1341,1925368,4427180,2484412
1342,1951710,4409133,2522479
1343,1944908,4354689,2630132
1344,2132446,4488679,2489143
1345,2096267,4396212,2491253
1346,2132403,4484941,2436969
1347,1986248,4909278,2888781
1348,2181077,4883552,2498247
1349,1967219,4552785,2476550
1350,1950993,4479229,2474567
1351,1952554,4436090,2533730
1352,1996107,4450915,2499200
1353,1989094,4354591,2561616
1354,2015544,4957712,2506411
1355,1969724,4422326,2485873
1356,2124947,4755888,2499602
1357,1971683,4377939,2450246
1358,1986925,4396249,2415699
1359,1934439,4402428,2422952
1360,2028391,4561148,2859901
1361,2141955,4616227,2419551
1362,1947531,4685240,2639845
1363,2155269,4587720,2420876
1364,1974720,4422517,2635384
1365,1989167,4451498,2472348
1366,1967128,4495487,2514527
1367,2000241,4794598,2481142
1368,1963793,4509231,2502482
1369,2022799,4588031,2469222
1370,1982736,4493536,2403545
1371,2079057,4653827,2425080
1372,1998506,4421494,2403170
1373,1954570,4834761,2916758
1374,2003312,4517208,2506616
1375,1945854,4800818,2648417
1376,1996846,4526945,2465756
1377,1939069,4689892,2537069
1378,1968505,4422329,2475074
1379,1996705,4381557,2546317
1380,1995635,4478434,2502220
1381,1947689,4448180,2449508
1382,1984940,4324695,2502501
1383,1937659,4512444,2480963
1384,1965200,4470963,2475630
1385,1946683,4473152,2564786
1386,1975156,4571797,2512767
1387,1971557,4452629,2442772
1388,2220611,4484612,2399349
1389,1946283,4415918,2473031
1390,1939331,4501597,2430006
1391,1927535,4466660,2468740
1392,1943002,4447423,2473087
1393,1938480,4498823,2487601
1394,1965366,4412790,2495840
1395,2077306,4387016,2462644
1396,1945866,4396425,2450410
1397,2065509,4356173,2433885
1398,1940156,4504988,2623901
1399,1945895,4386230,2402019
1400,1894759,4385303,2570747
1401,1988922,4497768,2486062
1402,1942167,4471983,2475627
1403,1904612,4407515,2455908
1404,1933073,4353682,2469464
1405,2215039,4391589,2487895
1406,1963537,4447065,2438436
1407,1944625,4491614,2495720
1408,2010128,4432902,2450525
1409,1898784,4411343,2533688
1410,1966630,4394802,2458645
1411,1940380,4938969,2471721
1412,1962650,4425295,2442724
1413,2155675,4722061,2564717
1414,1934331,4411633,2533833
1415,1966437,4495979,2421215
1416,1940854,4480892,2580402
1417,2016152,4422234,2492001
1418,1948680,4581098,2497943
1419,1941844,4413165,2506486
1420,1946183,4510981,2473325
1421,1947704,4474350,2504558
1422,1928456,4413810,2453915
1423,1912484,4420003,2406573
1424,2000844,4459084,2517426
1425,2049553,4424400,2493114
1426,1964080,4415434,2547194
1427,1944100,4496312,2493686
1428,1921792,4493829,2444946
1429,1933830,4521521,2520005
1430,1972125,4452694,2501672
1431,2037276,4706828,2489320
1432,1952954,4390262,2556103
1433,1917080,4551977,2586162
1434,1970601,4532463,2547165
1435,1999502,4384372,2425155
1436,1946876,4499836,2415889
1437,1940239,4460451,2468077
1438,1921022,4591783,2519451
1439,1938014,4348688,2434758
1440,1933228,4368269,2512022
1441,1924616,4490532,2551640
1442,1978577,4495842,2484611
1443,1936422,4682738,2447574
1444,1935033,4358449,2486400
1445,1933902,4527259,2458307
1446,1945308,4458075,2531378
1447,1983770,4520952,2433036
1448,1909770,4392999,2426474
1449,2005721,4623996,2468204
1450,1969862,4542038,2582441
1451,1967310,4460723,2500104
1452,1934027,4546016,2510309
1453,1994268,4420547,2458672
1454,2008805,4554948,2436283
1455,2117486,4489419,2495197
1456,2039030,4909161,2476579
1457,1956376,4403098,2463372
1458,1939125,4544716,2448672
1459,1947520,4433827,2489062
1460,1982348,4384005,2458408
1461,1908294,4407531,2470581
1462,1944501,4331684,2481966
1463,1938027,4326138,2422449
1464,1898459,4472826,2476070
1465,2130292,4744321,2614380
1466,2105818,4514967,2525392
1467,2047195,4389436,2404856
1468,1918848,4719938,2472192
1469,1985068,4442755,2503818
1470,1964063,4499211,2413495
1471,1937038,4325973,2448607
1472,1929097,4445211,2389184
1473,1948395,4522835,2443017
1474,1974729,4431614,2470109
1475,1911545,4398015,2534011
1476,1993589,4422629,2492633
1477,1900872,4417833,2431152
1478,1926388,4553750,2557583
1479,1977603,4795878,2493198
1480,2021316,4482780,2497858
1481,2030022,4701101,2664006
1482,2016989,4543000,2726775
1483,2053739,4429700,2510909
1484,1967029,4590479,2517350
1485,1984207,4499694,2506519
1486,1947955,4808185,2512223
1487,1961707,4371118,2464576
1488,1983587,4582015,2490187
1489,1945425,4399463,2457708
1490,2074087,4371671,2459733
1491,1947637,4376738,2470843
1492,1959316,4358528,2484121
1493,1930671,4537817,2596965
1494,1965943,4374608,2499148
1495,1951475,4453608,2439563
1496,1941308,4416233,2394068
1497,1920804,4631640,2421199
1498,1927135,4364586,2428482
1499,1950961,4312933,2415643
1500,1918464,4357011,2442851
1501,1970537,4395048,2531976
1502,1979486,4439124,2445841
1503,1922354,4383521,2461023
1504,1893685,4430108,2450275
1505,1940015,4642385,2525780
1506,1960791,4583791,2467916
1507,2113676,4550971,2513773
1508,1951043,4437313,2594893
1509,1991594,4548981,2518719
1510,2088167,4626356,2411459
1511,1981492,4454587,2564146
1512,2271438,4454254,2446536
1513,1926476,4762672,2480877
1514,1947218,4410245,2423600
1515,2096778,4556402,2439924
1516,1996108,4397955,2590327
1517,2017064,4527062,2484147
1518,1954947,4539475,2473968
1519,1934661,4419736,2497189
1520,2030322,4472836,2455767
1521,1955253,4353283,2427892
1522,1933266,4402537,2453090
1523,1905875,4350116,2534002
1524,1991341,4486361,2411033
1525,1916180,4391808,2462103
1526,1916197,4456451,2470054
1527,1891037,4533542,2584501
1528,1947266,4355638,2471195
1529,1961902,4354626,2440651
1530,1950551,4530143,2443358
1531,1949246,4373356,2449747
1532,2028225,4485892,2431938
1533,1946240,4401740,2693126
1534,1977918,4540371,2453687
1535,1991657,4392467,2545944
1536,1979337,4417200,2574971
1537,2033292,4407795,2565341
1538,1966189,4519448,2501803
1539,1969934,4366419,2445385
1540,1965752,5224963,2431173
1541,1988671,4462612,2597465
1542,2219580,4439990,2440214
1543,1949618,4546418,2490019
1544,1922374,4502391,2479609
1545,1970004,4558619,2655116
1546,2000964,4457016,2473661
1547,1961459,4421265,2444486
1548,1924486,4482621,2464529
1549,1968821,4395417,2468192
1550,1938728,4476016,2418489
1551,1931642,4434218,2488190
1552,1996173,4487177,2474907
1553,2021064,4409352,2561950
1554,1925596,4557294,2536185
1555,1952611,4394545,2426880
1556,1948320,4407851,2459105
1557,1991792,4453814,2454847
1558,1989684,4365960,2610783
1559,1955977,4454795,2420740
1560,1958396,4523301,2490224
1561,1893679,4392135,2413384
1562,1905520,4508051,2483016
1563,1944844,4383013,2475994
1564,1934106,4404379,2460819
1565,1927146,4584427,2429441
1566,1925752,4336295,2442036
1567,1911786,4350053,2424313
1568,1918740,4365667,2482554
1569,2146600,4492527,2493259
1570,1934872,4385731,2547386
1571,1926526,4390187,2425271
1572,1910664,4903927,2521260
1573,1951698,4404997,2466593
1574,2105748,4555652,2506899
1575,1931442,4347351,2397608
1576,2015455,4376586,2418883
1577,1952597,4350513,2469324
1578,1910098,4419212,2460087
1579,1971152,4376931,2438995
1580,1959561,4399234,2425094
1581,2040293,4365958,2444059
1582,1948389,4444223,2413907
1583,1895209,4283966,2405979
1584,1979212,4465509,2478903
1585,1936500,4397545,2509780
1586,1927670,4321159,2431501
1587,1967981,4363622,2463124
1588,1955291,4359178,2517617
