Iteration,UserSide1_ns,BankSide_ns,UserSide2_ns
2623,565582,64232,446185
2624,559867,58046,432396
2625,557108,57565,421586
2626,561744,160523,457320
2627,566531,57913,418086
2628,576809,59006,421527
2629,563678,57979,438131
2630,563191,59166,419845
2631,566955,66612,437481
2632,562958,57928,423711
2633,570687,61039,424132
2634,560276,56986,431843
2635,583812,58737,434195
2636,573304,58709,439408
2637,560995,58971,433214
2638,584653,64994,429167
2639,569541,58923,427168
2640,625372,63435,432501
2641,587783,57838,452323
2642,576545,57985,440730
2643,581585,59466,433576
2644,599614,58620,435300
2645,592174,58207,449972
2646,589205,58597,470126
2647,571405,59291,457715
2648,589365,60140,432959
2649,576293,60081,438098
2650,768822,65400,436083
2651,582133,57711,451310
2652,688767,64934,449253
2653,743479,64434,431431
2654,567306,58487,431966
2655,574165,59542,422469
2656,563004,58419,429132
2657,559472,59625,421992
2658,572753,62429,438510
2659,581233,60157,435105
2660,575257,57247,434908
2661,584373,57591,421788
2662,569271,58260,419397
2663,563206,59554,422016
2664,555665,58753,425737
2665,590825,61243,428145
2666,589282,60265,431816
2667,763433,59745,425092
2668,672874,66037,435680
2669,576680,57779,449596
2670,569644,56627,427557
2671,569643,59216,438089
2672,572808,58708,434494
2673,621906,60515,440547
2674,593892,57499,441796
2675,555851,57452,416753
2676,565757,59369,424753
2677,567333,59158,451872
2678,571070,58306,421892
2679,557627,58339,436566
2680,573626,59353,427041
2681,568899,57699,424477
2682,557841,58350,417161
2683,563897,58962,427686
2684,573885,58069,433693
2685,577188,58862,430385
2686,574709,57658,449367
2687,636581,64896,428062
2688,562546,58657,433471
2689,578698,60712,429295
2690,588531,59303,437940
2691,577865,58396,431522
2692,587216,57610,508724
2693,581994,60417,431516
2694,572779,58336,587721
2695,610282,63006,456816
2696,695396,58829,427312
2697,572240,56391,440494
2698,565252,59905,430283
2699,584177,58727,420511
2700,561564,58346,415712
2701,580823,58498,426729
2702,567535,59005,433879
2703,568238,58712,426663
2704,575122,61815,416057
2705,580211,59618,431298
2706,581964,58273,438979
2707,556436,58639,436134
2708,564957,57571,425502
2709,575388,58227,436216
2710,582284,58717,430662
2711,575839,58707,423589
2712,590391,57568,438579
2713,581078,57925,424027
2714,581340,61542,463696
2715,603515,58977,433810
2716,590663,60154,433084
2717,575965,59926,427385
2718,575845,58150,424896
2719,567074,57024,431464
2720,574898,57298,425086
2721,574957,59776,425153
2722,579767,59266,426690
2723,579791,58204,445733
2724,589613,57755,437116
2725,566757,57583,431970
2726,597274,56386,429549
2727,564261,57697,420443
2728,591622,58498,430855
2729,583365,60177,428617
2730,576462,58533,419345
2731,566550,59498,432517
2732,583588,58356,440581
2733,577804,88329,434116
2734,582625,59544,432984
2735,581685,57299,426353
2736,612406,64400,445025
2737,583828,57613,436610
2738,574968,59566,437546
2739,566125,57715,436922
2740,567037,60505,421133
2741,575677,63391,432970
2742,586244,59487,437796
2743,568388,57635,418583
2744,562325,58739,429761
2745,575563,59738,422523
2746,571735,57017,422762
2747,573280,57654,424352
2748,571213,56551,416806
2749,555381,56857,434432
2750,572525,58193,489599
2751,591632,69536,450278
2752,577339,57197,426352
2753,651564,57347,426250
2754,567065,57916,434860
2755,565570,58207,433268
2756,580467,60563,424563
2757,568251,58989,430529
2758,581517,57499,427888
2759,575258,58697,432779
2760,571711,58682,426884
2761,582590,66097,441485
2762,581915,58494,443431
2763,586658,58374,432923
2764,591754,60518,604045
2765,591327,59068,432866
2766,579837,58386,418990
2767,566939,57339,433211
2768,568200,58036,420691
2769,574599,59369,425370
2770,584084,60895,436986
2771,574968,57887,416423
2772,561382,58016,411917
2773,571935,57584,430349
2774,576894,57740,429489
2775,573221,64228,423394
2776,576952,57544,422184
2777,571676,57324,448420
2778,572955,57481,429054
2779,578380,58590,431597
2780,596626,58572,441552
2781,580774,80016,583752
2782,616784,58589,440966
2783,577155,59526,427730
2784,680933,63617,430787
2785,572952,58878,432960
2786,586942,56820,431329
2787,583033,56909,434427
2788,570028,57976,426078
2789,572955,65285,438795
2790,574910,59449,434375
2791,582754,57199,430033
2792,578456,57556,446411
2793,570971,58479,428377
2794,589012,59693,435786
2795,576214,59617,437361
2796,590392,61282,431151
2797,585290,58734,446896
2798,584834,58052,444982
2799,580662,64972,428208
2800,560598,58120,424540
2801,575454,59358,447553
2802,586403,56924,429927
2803,568052,58196,424527
2804,576775,58291,427004
2805,570965,58302,434017
2806,597748,60204,429201
2807,574405,57755,439506
2808,578651,57562,422768
2809,575317,59797,426376
2810,567773,60852,428993
2811,570558,59336,420720
2812,571599,65326,435994
2813,580078,59941,431527
2814,566144,58432,418076
2815,566617,64818,424651
2816,579733,59035,446146
2817,583419,59864,423605
2818,570013,56357,418843
2819,568855,60073,423567
2820,569766,58229,432847
2821,585289,56627,430045
2822,585178,58782,427167
2823,575573,57030,420252
2824,577310,57159,425354
2825,564809,57559,429201
2826,568515,57525,424968
2827,567109,56173,443027
2828,566271,62779,430308
2829,584548,56675,431135
2830,570174,57658,436420
2831,569672,58686,426340
2832,566484,65175,435203
2833,578796,57147,454063
2834,576901,59150,463557
2835,599879,61456,440362
2836,575287,60483,418778
2837,568830,61725,420407
2838,566762,59639,420508
2839,565018,57292,426417
2840,568279,59339,419601
2841,577694,60345,421922
2842,556172,58595,422924
2843,574163,57013,435442
2844,568138,58359,440103
2845,570013,57643,433635
2846,575348,58046,425640
2847,573134,56428,425474
2848,572487,57976,419745
2849,570326,59419,435658
2850,588282,58614,431475
2851,587184,60423,419867
2852,571942,57232,417677
2853,568075,57216,421362
2854,561378,59632,435217
2855,572199,57402,421642
2856,573528,60488,417966
2857,566262,62125,441540
2858,573563,59665,419192
2859,588172,60210,435858
2860,594426,57439,451459
2861,562716,57230,427802
2862,571670,65104,433404
2863,565070,59522,428290
2864,567694,56287,427858
2865,561104,57274,419517
2866,561269,65102,427859
2867,575763,57366,420233
2868,581592,58956,428223
2869,578474,58883,424866
2870,566135,56983,416285
2871,566929,58850,421800
2872,566940,57914,421094
2873,578580,57939,439073
2874,570822,60818,434485
2875,569126,58062,420262
2876,748246,65867,432566
2877,577310,57692,437850
2878,591639,58464,434564
2879,576950,66524,443013
2880,570649,59173,432182
2881,568618,59514,421144
2882,560873,68335,450116
2883,641699,66053,448536
2884,579285,69083,436371
2885,581278,58312,431110
2886,574374,59053,425067
2887,597822,59228,431892
2888,570298,58808,418121
2889,571367,58492,615492
2890,573517,57916,432805
2891,571593,59430,434186
2892,560310,57699,421889
2893,572772,59614,417471
2894,553672,56147,417324
2895,570720,60171,435091
2896,582402,58746,441924
2897,564838,57204,428117
2898,570344,63245,432271
2899,569724,57828,418768
2900,572511,59098,419975
2901,589869,60280,436291
2902,584073,60269,420899
2903,573138,59644,562017
2904,605340,58192,429637
2905,567996,59126,432089
2906,558410,57609,447789
2907,583528,68021,426743
2908,584382,57996,426108
2909,567618,59416,443647
2910,573602,58208,432132
2911,575829,62267,449703
2912,589612,57573,429488
2913,567607,57580,456507
2914,587379,58515,441554
2915,570031,57304,424427
2916,579557,61861,418657
2917,562696,58783,416117
2918,580466,57409,420633
2919,567337,57922,439238
2920,571508,57051,417851
2921,572342,58794,462168
2922,575453,57739,422067
2923,570820,58456,424545
2924,558693,57381,427309
2925,567705,56427,425288
2926,565370,57819,428078
2927,573091,60796,425687
2928,576239,59430,421486
2929,564629,64215,416496
2930,568536,59492,421640
2931,563321,56673,440657
2932,571861,58865,429164
2933,580978,58218,441271
2934,574582,56857,427943
2935,572338,57999,420681
2936,560294,57957,423727
2937,572272,56648,425409
2938,568827,59471,444004
2939,569457,57812,426887
2940,591361,58434,438881
2941,591195,60759,433351
2942,576613,57773,432004
2943,574032,64087,431839
2944,567443,56567,418326
2945,557820,57799,447983
2946,573193,58229,432674
2947,580693,57784,442099
2948,571772,58964,420259
2949,581745,58486,430515
2950,579932,58553,435979
2951,572775,58840,423547
2952,583992,59057,425106
2953,570508,58426,420381
2954,569874,58235,424953
2955,570844,63951,424388
2956,565624,58571,430680
2957,576113,58805,425591
2958,558977,59175,416987
2959,564784,58266,417389
2960,553508,57592,441722
2961,581527,60458,422541
2962,570247,58570,430263
2963,585303,58872,434625
2964,589338,57021,440143
2965,559481,57250,438854
2966,569000,57347,438506
2967,581710,59251,424901
2968,564283,58885,439064
2969,577720,57245,417655
2970,565149,58078,432334
2971,583813,59186,432178
2972,593446,61798,427830
2973,584314,59187,432321
2974,700947,67081,429721
2975,559879,58423,439889
2976,580768,59786,422545
2977,558090,64865,435176
2978,595029,57638,437672
2979,567439,59350,424280
2980,571920,58054,426759
2981,565523,56149,419963
2982,570528,59371,432833
2983,574867,60068,426213
2984,581492,57098,429132
2985,578048,58995,436876
2986,571545,59995,423734
2987,570352,58857,419368
2988,681219,65162,559146
2989,573108,60240,436915
2990,586091,59676,1909699
2991,597068,58228,442220
2992,583599,57285,431571
2993,591244,74985,442374
2994,586922,58789,431738
2995,579795,59366,444485
2996,571844,58549,427173
2997,574547,59644,419446
2998,570466,59055,419748
2999,577883,59848,437322
3000,574251,69397,430969
3001,565796,59874,424459
3002,562838,66971,470735
3003,590437,58703,436842
3004,584496,59076,424939
3005,573862,58436,441124
3006,578702,57258,450218
3007,571176,69675,433468
3008,569764,66919,430493
3009,578583,69012,567563
3010,586785,59970,444858
3011,572818,64255,484874
3012,576005,58933,440941
3013,575296,58210,426498
3014,608831,57312,419687
3015,570513,57098,426518
3016,559142,56986,440657
3017,588488,59729,430683
3018,563714,58002,425917
3019,563190,60447,429832
3020,551294,90082,436772
3021,596299,59219,445777
3022,585263,58526,423403
3023,580540,61676,423455
3024,572158,154288,431135
3025,590600,58394,423479
3026,576882,57290,426408
3027,579691,56771,423596
3028,638439,58169,449500
3029,563640,59191,432393
3030,580402,58617,429344
3031,558153,59084,441960
3032,584105,59776,421708
3033,567282,59706,417660
3034,580210,60260,415922
3035,568315,57110,423985
3036,572503,57851,432002
3037,587491,57231,442064
3038,563766,58771,431901
3039,644343,64177,434012
3040,580255,60067,434208
3041,609746,58657,419554
3042,572154,57144,423438
3043,574275,57596,420961
3044,558182,68150,431817
3045,573881,58920,431691
3046,571868,59473,418170
3047,587879,57441,424382
3048,560516,59467,433558
3049,584513,58498,433404
3050,572759,65179,448842
3051,567339,56362,433897
3052,575441,59313,420854
3053,568214,58960,416519
3054,650422,60607,491962
3055,595623,58035,422295
3056,567961,61285,428189
3057,566933,58663,424937
3058,605110,58526,429977
3059,590666,58940,431789
3060,573199,59542,421729
3061,581396,65571,435188
3062,588605,60019,440816
3063,587453,57441,432767
3064,573516,56729,440626
3065,566340,57625,423029
3066,576435,58749,426433
3067,580172,66575,448436
3068,572819,59250,422190
3069,571460,64727,435464
3070,582938,58689,434169
3071,581848,68526,420314
3072,563807,57982,425781
3073,567025,57642,440535
3074,592467,58315,435535
3075,585191,59399,430415
3076,585849,58449,420639
3077,567817,56125,423975
3078,567535,58926,421282
3079,569488,57178,435904
3080,576988,58530,440345
3081,583708,59232,418351
3082,570306,59759,418681
3083,563846,57477,419448
3084,554004,57087,427086
3085,578431,59023,436954
3086,574290,56682,430089
3087,574374,59457,438893
3088,578284,58264,422587
3089,570362,58463,426676
3090,585898,59281,431888
3091,575447,58086,431137
3092,589923,60779,420990
3093,567903,58088,413999
3094,579890,59913,434824
3095,566418,57579,440059
3096,578260,57211,422001
3097,561540,58087,446068
3098,572981,57644,422385
3099,571382,59022,433809
3100,583179,58399,430154
3101,672905,58003,437321
3102,579703,58369,442412
3103,574112,58428,427052
3104,572574,66299,443263
3105,575960,57068,423739
3106,573921,57016,426134
3107,574712,58107,432251
3108,565411,58790,421784
3109,576039,59053,433759
3110,570515,59540,430434
3111,574557,58624,436520
3112,566877,59569,449392
3113,569966,57687,428627
3114,571644,59369,434663
3115,579856,59723,420086
3116,590828,60958,421620
3117,573182,59258,419144
3118,565350,57874,426187
3119,570308,57245,427254
3120,567686,58372,418686
3121,570051,58923,436843
3122,578333,57998,433257
3123,570367,56677,425200
3124,568430,59389,418131
3125,616174,59828,452131
3126,565922,58447,430566
3127,593237,61420,459790
3128,568254,60354,425416
3129,580258,59858,432142
3130,591586,58483,434468
3131,569261,57293,422844
3132,574032,60234,428872
3133,572357,58098,438682
3134,580617,58873,430192
3135,583148,67717,433415
3136,568359,56956,424795
3137,574637,57953,426176
3138,572862,58169,540817
3139,587811,58015,432860
3140,592325,58580,426326
3141,562831,58798,421874
3142,579137,56939,432520
3143,574433,56058,428603
3144,573368,58792,420331
3145,567360,56816,434499
3146,572729,57229,427128
3147,580194,58824,415893
3148,557769,58431,429046
3149,573611,58387,429712
3150,583878,59900,438869
3151,573947,58644,435825
3152,588757,60205,424339
3153,569187,59664,427804
3154,582778,56874,422046
3155,602270,58036,424268
3156,559706,58276,418901
3157,571968,57369,422637
3158,573782,58660,426922
3159,579220,62770,422957
3160,563707,57445,434294
3161,568381,61883,422784
3162,571262,60498,433452
3163,590972,57669,431929
3164,571295,57720,428441
3165,573211,58879,437521
3166,585983,57690,427471
3167,578356,58672,424577
3168,568877,56924,422418
3169,567761,58562,418011
3170,572547,59655,430291
3171,561674,60670,421303
3172,578941,57115,423490
3173,568924,57701,430300
3174,564427,56723,427158
3175,571016,56574,430743
3176,564091,59055,426295
3177,572335,56844,434279
3178,571666,58657,443106
3179,571017,57198,419048
3180,592506,61039,429543
3181,564728,56123,415619
3182,596747,60704,427348
3183,572474,58376,432957
3184,571089,57601,432130
3185,567481,60057,439061
3186,570584,58070,429099
3187,574187,59680,428214
3188,560291,57635,423488
3189,583408,59909,427890
3190,562816,56469,439205
3191,582803,57078,427254
3192,576118,58213,419767
3193,559704,57768,433948
3194,556134,57201,426801
3195,559068,64709,431460
3196,581904,58422,422559
3197,562633,57434,424173
3198,567501,57800,441454
3199,570847,66831,425905
3200,579467,60070,421089
3201,560564,59210,414799
3202,571364,59252,434069
3203,563479,57632,435366
3204,570243,58528,423824
3205,598162,58436,428754
3206,569712,58102,432380
3207,578982,58947,426537
3208,591146,67001,582168
3209,607955,58462,421499
3210,561350,58676,433994
3211,562858,57510,419955
3212,562370,56274,442348
3213,580870,57339,430594
3214,579140,61629,424924
3215,572742,57199,419979
3216,573509,57209,430071
3217,569441,58151,431040
3218,555566,56650,430942
3219,554651,56335,426960
3220,564169,58018,417405
3221,574426,60886,419253
3222,993605,124857,434507
3223,561928,58465,419494
3224,577257,60430,429419
3225,565628,57226,430735
3226,576400,58470,430137
3227,560233,58089,430216
3228,566886,56568,422138
3229,565884,57373,427904
3230,566009,61042,430609
3231,566203,57866,421267
3232,571252,59847,416775
3233,551193,56888,420858
3234,563816,58574,427475
3235,573995,58216,428127
3236,621670,60452,423137
3237,558917,56781,433260
3238,564884,57472,424869
3239,560020,59490,429411
3240,567649,60513,423589
3241,569872,59040,428594
3242,574137,61314,417055
3243,580620,58866,427849
3244,574489,56634,432118
3245,567531,58998,430610
3246,578201,59125,426068
3247,580701,60332,434739
3248,582004,55819,434346
3249,585245,57314,431238
3250,572693,57689,420907
3251,573508,57495,427874
3252,572255,59095,431491
3253,578343,58830,425581
3254,573684,60032,431532
3255,561163,58894,420744
3256,581150,57089,432494
3257,584058,59968,433623
3258,551430,59823,416240
3259,570604,59015,424371
3260,573784,58958,433070
3261,571415,62329,437336
3262,577349,57967,433424
3263,595894,65252,422759
3264,580563,57021,437736
3265,575704,57286,440197
3266,580736,57438,421070
3267,579860,57997,433136
3268,573932,57616,432797
3269,577660,57038,419366
3270,563624,57851,436460
3271,554377,54687,415424
3272,564867,59855,419275
3273,561900,57789,418395
3274,589744,57718,427150
3275,583691,57940,432337
3276,568754,57074,422597
3277,570232,57576,425111
3278,575441,60435,431452
3279,579029,58681,436728
3280,585999,59787,432787
3281,598508,56847,433286
3282,559319,55867,418223
3283,573512,60770,426178
3284,585373,58213,429480
3285,571249,55879,417368
3286,556063,57564,432688
3287,556097,56478,425287
3288,564247,59132,438577
3289,573701,57794,425196
3290,583865,57343,417590
3291,554323,56818,600437
3292,587504,57895,448838
3293,589907,61987,424418
3294,567360,57886,423629
3295,573713,56417,429201
3296,582935,58506,440801
3297,574165,57973,428049
3298,577020,55883,439645
3299,587399,58550,424501
3300,570347,56037,432576
3301,573851,57800,439656
3302,585137,57367,416901
3303,556264,59308,439277
3304,563454,57941,417489
3305,699344,59486,423720
3306,570317,56780,437152
3307,565152,58102,435142
3308,566398,58502,439770
3309,571089,58352,439632
3310,580216,60344,423181
3311,581332,58758,456593
3312,566414,57341,425934
3313,570996,58523,439344
3314,579591,58624,431583
3315,570489,57315,424134
3316,571502,87691,431225
3317,564719,59363,420418
3318,559606,64823,436475
3319,564820,57177,423198
3320,567419,59218,488458
3321,563459,56930,510451
3322,588247,57526,435242
3323,578295,58875,427532
3324,565680,57768,449805
3325,579451,58684,428549
3326,560226,64887,430554
3327,565665,65050,419017
3328,570158,58998,426510
3329,572708,56390,456540
3330,575916,57313,433505
3331,566667,56844,440223
3332,573909,58720,427773
3333,584653,59879,425763
3334,567984,58125,424186
3335,581781,58565,435789
3336,571360,57322,435331
3337,569233,57108,416881
3338,570043,61087,432849
3339,578591,57723,433969
3340,591831,57800,430797
3341,568966,57203,430290
3342,564193,58601,420121
3343,603130,59702,419246
3344,553381,57918,416513
3345,571943,58341,426830
3346,565990,56227,433382
3347,564835,58990,424912
3348,570925,57364,434597
3349,605568,58890,432991
3350,575085,58148,435943
3351,568870,57837,442553
3352,569477,56738,438274
3353,571578,56990,441162
3354,584429,57120,426703
3355,564673,58821,435464
3356,579502,60134,432043
3357,567349,56080,424912
3358,583514,59080,418004
3359,558190,57677,426824
3360,572848,57782,428842
3361,574732,57776,435293
3362,578108,57576,426122
3363,589065,58906,426836
3364,562715,57123,429743
3365,582617,58621,436551
3366,581770,58873,446093
3367,572639,58757,445404
3368,566876,57620,428477
3369,578782,58098,421429
3370,596776,58267,419685
3371,553616,56911,433983
3372,573571,56523,427950
3373,577157,59679,434914
3374,574381,58505,426008
3375,556845,56670,580031
3376,602751,62110,431864
3377,572122,58089,441352
3378,568170,58045,419654
3379,569062,58219,424806
3380,561641,57103,422798
3381,567222,57665,423486
3382,561786,58701,422412
3383,561470,58521,436451
3384,568887,57071,433755
3385,570762,57038,422121
3386,576529,63634,417187
3387,558101,68594,432648
3388,568071,58186,418647
3389,561334,57383,610927
3390,576832,57921,431177
3391,578057,65833,430442
3392,563975,58976,430798
3393,563652,58643,429093
3394,572603,58880,435921
3395,581070,68828,429975
3396,582557,58108,419775
3397,565571,57224,460092
3398,560533,59791,422131
3399,569073,59325,420527
3400,568183,57297,427174
3401,573755,59661,437081
3402,580557,57719,432525
3403,569689,56879,424076
3404,560819,58400,433823
3405,570872,58331,418559
3406,560131,64897,440173
3407,578526,58587,434973
3408,559928,57899,419997
3409,562896,58333,436657
3410,562593,57631,421037
3411,576294,59350,417810
3412,557259,58842,418003
3413,573601,55782,423758
3414,575056,59511,447666
3415,563135,57311,412791
3416,572713,59271,425093
3417,563162,60504,424950
3418,574649,57470,421947
3419,567077,56631,436193
3420,569647,57944,420637
3421,570966,60998,430133
3422,577131,60385,439510
3423,565549,61166,438726
3424,561973,109280,436762
3425,568856,57625,419527
3426,572194,57163,430528
3427,576491,57983,439536
3428,576373,57199,427069
3429,568409,59425,435416
3430,569877,56916,432029
3431,751521,61963,434952
3432,564832,57912,437385
3433,591036,58774,433882
3434,576729,57698,438084
3435,582535,59448,429429
3436,615265,87299,418634
3437,556780,61042,529756
3438,714748,59511,431118
3439,578853,59709,526694
3440,590435,57901,472995
3441,574329,57609,484238
3442,606163,60590,512572
3443,574343,58851,466322
3444,710124,66142,427375
3445,641862,59852,498425
3446,651418,63058,431485
3447,570486,59107,438587
3448,560443,57472,425146
3449,558027,56968,431698
3450,568195,57237,457549
3451,581949,59839,436606
3452,584280,59784,443987
3453,582221,60257,423459
3454,576231,59265,436389
3455,564184,66466,436150
3456,560326,57183,440615
3457,579289,57591,433318
3458,694243,59798,449788
3459,588261,60847,433810
3460,596067,60798,445267
3461,595772,60106,437490
3462,562674,58398,430288
3463,563647,58175,437123
3464,581214,58408,439941
3465,584692,66009,429011
3466,579187,59930,419561
3467,572718,58117,422671
3468,576865,57109,431365
3469,577247,58542,431941
3470,585361,58230,435008
3471,582023,58479,471675
3472,571599,58571,522526
3473,645888,58828,429075
3474,569927,56524,445275
3475,598717,56679,433411
3476,591575,59106,418882
3477,601391,58890,422120
3478,572484,59932,427883
3479,562978,58790,429294
3480,552281,57993,416560
3481,559263,60026,423369
3482,558824,58840,431474
3483,572339,60954,424836
3484,584734,59977,422821
3485,566244,57253,420904
3486,557131,61238,420151
3487,571413,60360,421926
3488,585879,57803,423670
3489,570170,58457,434017
3490,567666,58020,418107
3491,571692,59212,430762
3492,572262,58401,418961
3493,555100,57974,429493
3494,567959,59915,425349
3495,570413,60061,417962
3496,568703,58498,438384
3497,573216,57886,432267
3498,569286,59327,418983
3499,561316,56865,418981
3500,567261,56413,424738
3501,568637,66665,441101
3502,568105,59054,424467
3503,570675,56609,436453
3504,589389,59390,425017
3505,572631,55875,441596
3506,569859,57084,433292
3507,580627,57277,422859
3508,565103,58175,433335
3509,583455,58099,427323
3510,578282,64998,425113
3511,552049,57172,424395
3512,568989,58730,424109
3513,558643,57287,428527
3514,571868,58847,420317
3515,562196,60158,426613
3516,567288,57223,439579
3517,562850,58050,423043
3518,565959,64171,427623
3519,577767,67808,432313
3520,575769,58751,416001
3521,558379,59779,428962
3522,572966,57068,422077
3523,566752,63180,430979
3524,562105,57410,419334
3525,566225,58015,437254
3526,576065,57864,425332
3527,575287,59053,438016
3528,701133,61175,421863
3529,566973,59527,420897
3530,565054,56719,420399
3531,557752,98569,449510
3532,581118,60294,434133
3533,725473,58845,441730
3534,573515,58653,430732
3535,572840,56887,418882
3536,570456,61872,422029
3537,562383,56489,437957
3538,573484,59460,418136
3539,629528,145775,561937
3540,563721,57678,419901
3541,617545,59198,620097
3542,1002170,61807,582358
3543,590472,60282,442997
3544,646182,112879,585530
3545,664962,64908,424149
3546,557825,57063,414188
3547,575801,59640,429984
3548,568151,58306,439380
3549,576241,59452,428392
3550,572134,57649,432958
3551,555484,56803,430980
3552,585739,59522,431640
3553,562172,57351,444713
3554,574401,58782,550370
3555,588459,62129,433806
3556,569465,60540,432005
3557,612811,61382,422506
3558,578174,59147,524147
3559,575436,57569,428497
3560,574377,60974,423879
3561,576246,83001,566036
3562,581574,57651,421477
3563,586151,59214,454898
3564,639684,131195,440778
3565,582198,59877,436843
3566,574399,58995,436965
3567,567809,58258,433220
3568,559340,56232,423022
3569,575536,61493,444600
3570,573399,57915,421832
3571,581351,57323,423447
3572,566930,59414,440568
3573,585893,58011,433959
3574,581323,58233,442196
3575,565531,59674,433605
3576,583548,59480,422846
3577,564882,57881,427969
3578,575647,58474,425421
3579,591473,58964,431660
3580,577790,59525,424902
3581,576708,59156,416814
3582,554011,64338,435814
3583,569235,69098,471047
3584,584146,58708,422237
3585,565207,58803,436913
3586,577052,57221,423579
3587,580255,58765,444381
3588,573479,58350,425563
3589,586634,58525,519890
3590,584852,58744,426701
3591,595351,59970,456766
3592,607426,59730,437565
3593,592234,57420,459707
3594,887909,65848,491835
3595,607947,57816,536754
3596,583584,58573,431238
3597,586612,60279,422531
3598,592582,60254,418562
3599,571691,64944,429354
3600,574819,59181,422540
3601,562555,57247,417917
3602,569139,57618,429196
3603,573019,58276,414582
3604,570207,58779,427758
3605,590686,59962,485895
3606,666279,64746,454958
3607,615536,64577,501206
3608,565607,57784,433364
3609,570067,56893,677451
3610,588558,59266,429660
3611,664513,67852,440612
3612,577914,59122,464736
3613,574900,56333,433651
3614,576316,60065,431625
3615,571324,58419,419266
3616,581023,59544,432136
3617,557415,56875,433579
3618,564269,59861,426303
3619,575385,59541,433451
3620,566406,58633,421272
3621,561668,57657,439776
3622,558908,57279,420453
3623,562914,61438,446082
3624,606408,105653,491767
3625,568611,91703,526934
3626,591954,59152,424560
3627,577163,59561,424713
3628,550167,57030,424649
3629,562380,58047,432029
3630,574483,57976,429442
3631,567212,58058,428416
3632,561095,58490,433368
3633,575770,58726,425212
3634,573346,59517,447574
3635,587601,58335,430410
3636,613917,60165,421806
3637,562427,58046,430962
3638,566475,56533,414324
3639,563750,61094,437925
3640,559073,57168,415475
3641,585256,60007,426231
3642,581606,60067,437306
3643,568229,59832,423124
3644,608430,64962,469670
3645,579212,58155,425526
3646,572826,57242,427150
3647,562009,66697,454830
3648,578044,59242,451659
3649,580326,59275,430872
3650,578307,57713,430182
3651,572734,57079,437909
3652,565921,58277,439363
3653,606825,61870,448936
3654,576664,58168,432158
3655,567366,59975,434171
3656,575683,59059,425738
3657,564429,58437,422472
3658,558347,56796,415428
3659,562345,63475,430844
3660,578793,57965,437860
3661,576091,58931,422226
3662,562586,57298,437840
3663,678744,64109,429826
3664,560915,57834,428482
3665,568605,61102,427751
3666,581166,66505,431437
3667,577138,57709,428387
3668,566612,60396,419218
3669,560275,57877,416952
3670,566469,55326,415898
3671,553965,58021,444755
3672,595657,58435,454556
3673,578059,55904,426154
3674,568757,57937,416754
3675,561271,58744,417899
3676,577961,58283,431768
3677,578534,60067,438872
3678,575753,59458,428491
3679,571574,56284,673184
3680,702232,57923,427945
3681,579803,57496,449573
3682,568303,58934,430232
3683,582132,59922,419240
3684,565961,59003,428606
3685,567837,57832,429165
3686,572105,58221,430870
3687,566774,59325,420003
3688,567464,59487,420651
3689,558383,98594,426300
3690,587501,57958,422472
3691,562329,56744,426164
3692,569011,57088,414914
3693,569110,58380,433318
3694,567698,59732,449815
3695,565887,60032,428709
3696,566769,56634,433622
3697,569063,57753,422462
3698,563321,64395,427472
3699,565002,56528,427550
3700,573486,59468,424820
3701,558724,57010,437914
3702,584921,57870,446924
3703,599501,62265,419033
3704,563233,58273,416589
3705,567508,56417,420805
3706,556372,57689,417305
3707,580338,58940,441795
3708,568504,58773,425944
3709,562427,57759,476806
3710,577492,58801,446639
3711,778158,71118,439878
3712,569592,58403,435820
3713,580672,58316,433502
3714,579437,57658,433638
3715,573089,59240,419762
3716,566725,63581,481210
3717,589877,57907,428270
3718,595218,58935,433549
3719,587356,58365,439745
3720,570948,57619,421065
3721,578101,60232,425881
3722,576217,56714,425868
3723,583171,60683,441606
3724,804899,90383,515583
3725,599984,112918,501279
3726,709453,57956,443934
3727,586878,58366,446555
3728,570837,57852,432597
3729,575710,64401,425412
3730,570869,57393,432475
3731,730905,65134,430322
3732,558245,57478,436535
3733,593215,57995,431083
3734,586926,59348,437471
3735,567636,58499,421858
3736,563964,66384,429640
3737,570681,57866,426119
3738,570792,56985,420651
3739,608809,123059,422580
3740,604474,59922,424162
3741,589908,58547,459603
3742,627593,66886,425154
3743,566076,57610,427951
3744,641105,66330,470677
3745,595433,58277,433029
3746,581465,58360,426651
3747,573125,58124,438956
3748,559252,57236,451272
3749,579478,58125,446411
3750,587963,59072,433282
3751,571952,59457,431791
3752,583869,60187,440399
3753,566399,57312,449545
3754,569922,56032,418590
3755,576153,60618,433339
3756,577063,60093,423043
3757,592596,61075,437705
3758,585643,57920,438720
3759,566343,57313,424008
3760,561424,63548,420599
3761,574974,58668,424749
3762,578643,59197,419468
3763,734635,66150,536363
3764,701013,64605,532584
3765,579763,64675,457582
3766,565308,58805,430232
3767,580068,58137,428055
3768,558816,59614,471364
3769,564050,59123,422579
3770,572789,57875,469448
3771,585525,60696,453712
3772,581846,59402,422002
3773,564447,57507,447484
3774,568984,57675,422466
3775,563760,77111,422181
3776,558104,58792,554817
3777,578308,58636,430392
3778,574923,59667,422399
3779,567141,58847,415925
3780,573939,59142,417071
3781,562385,57174,429750
3782,570626,58040,431959
3783,607102,57824,510695
3784,745696,59567,432569
3785,566174,59195,436551
