Iteration,Payee1_ns,Payer_ns,Payee2_ns
8219,2151940,5701653,3499896
8220,2266373,5623820,3499472
8221,2121986,5700143,3522121
8222,2380522,5655523,3554177
8223,2101450,5550352,3421479
8224,2090291,5651179,3522289
8225,2120065,5534870,3455350
8226,2119552,5565167,3521234
8227,2135575,5942120,3526888
8228,2124042,5959177,3436274
8229,2112450,5835358,3986855
8230,3016571,5607867,3491710
8231,2159926,5886645,3460965
8232,2101208,5745360,3497354
8233,2242612,5666659,3491107
8234,2162162,5710375,3489868
8235,2152721,5681296,3789374
8236,2183855,5573290,3651660
8237,2196164,5800296,3487577
8238,2122131,5694011,3623079
8239,2097106,5626096,3605475
8240,2498866,5739624,3450555
8241,2111855,5841306,3616657
8242,2157386,5638191,3863937
8243,2138013,5593114,3470755
8244,2095796,5627461,3448202
8245,2133822,5836107,3498746
8246,2106924,5962357,3508848
8247,2112361,5725421,3548072
8248,2272336,5597921,3420055
8249,2108042,5586039,3520445
8250,2126269,5615522,3435364
8251,2141477,5554486,3498734
8252,2107777,5570275,3448496
8253,2134148,5627016,3499621
8254,2106847,5573902,3425596
8255,2138436,5647909,3509266
8256,2186488,5876420,3475702
8257,2119360,5754649,3581918
8258,2280606,5563392,3555692
8259,2100560,5791827,3553118
8260,2180386,5794036,3532328
8261,2160528,5644196,3471540
8262,2125883,5753854,3508380
8263,2168878,5672628,3451677
8264,2233922,5686708,3615250
8265,2144579,5734364,3561037
8266,2133869,5788856,3513131
8267,2136163,5688432,3668332
8268,2126507,5683490,3521020
8269,2254508,5764054,3446531
8270,2131598,5792922,3505110
8271,2179451,5711830,3589972
8272,2130928,5604362,3476624
8273,2165657,5633256,3509072
8274,2093109,5898580,3495726
8275,2154759,5663877,3629711
8276,2115844,5609877,3470089
8277,2079950,5591884,3464277
8278,2102405,5560996,3504254
8279,2133221,5559456,3527967
8280,2126850,5699510,3536120
8281,2303313,5586074,3484308
8282,2115683,5547316,3440511
8283,2137707,5625794,3501205
8284,2134845,5592918,3481183
8285,2161664,5673898,3428989
8286,2111112,5583077,3436443
8287,2105278,5567620,3515514
8288,2129815,5565007,3474224
8289,2127801,5693316,3542928
8290,2138968,5827395,3463365
8291,2103857,5599190,3449998
8292,2104675,5589617,3464560
8293,2148377,5589953,3422304
8294,2086117,5607461,3492240
8295,2117921,5585978,3532326
8296,2076578,5552656,3485224
8297,2091566,5581279,3447345
8298,2121094,5640534,3458499
8299,2086795,5567131,3493968
8300,2090093,5561941,3614993
8301,2126987,5746857,3502091
8302,2183530,5704935,3486752
8303,2253936,5858639,3509260
8304,2126316,5733451,3583004
8305,2128777,5583120,3550655
8306,2134562,5608388,3485960
8307,2124880,5704917,3458970
8308,2083722,5598541,3434785
8309,2106648,5533922,3407265
8310,2075825,5587470,3427794
8311,2155229,5906444,3487952
8312,2167606,5589787,3481049
8313,2136168,5610970,3603180
8314,2123534,5595158,3428187
8315,2125684,5766807,3430413
8316,2098947,5618031,3514290
8317,2125755,5595978,3442954
8318,2091326,5579848,3582658
8319,2130444,5642164,3431217
8320,2123123,5563282,3426118
8321,2072436,5633312,3462780
8322,2086774,5587379,3488682
8323,2089822,5555591,3502734
8324,2120417,5560629,3437076
8325,2139971,5601549,3403815
8326,2098958,5564138,3476912
8327,2079843,5621067,3423780
8328,2138519,5744276,3501694
8329,2146171,5579354,3484304
8330,2113174,5587594,3421093
8331,2144314,5573305,3485097
8332,2093823,5552978,3456971
8333,2093576,5607772,3433466
8334,2098380,5714343,3553014
8335,2358224,5678325,3464872
8336,2127037,5664157,3515526
8337,2139981,5566866,3469563
8338,2141950,5577230,3437689
8339,2135203,5628023,3478144
8340,2103567,5617968,3430698
8341,2084000,5567672,3622204
8342,2104299,5607993,3428006
8343,2067720,5638768,3479057
8344,2140365,5568268,3431098
8345,2081475,5617920,3466332
8346,2105229,5597867,3469635
8347,2167615,5755678,3504351
8348,2182661,5848503,3492731
8349,2087664,5628105,3761825
8350,2145224,5663247,3432733
8351,2269698,5674844,3458260
8352,2161955,5661483,3472326
8353,2117150,5624470,3505255
8354,2089415,5630308,3439811
8355,2412320,5548766,3467307
8356,2086306,5746950,3436369
8357,2117572,5635728,3467773
8358,2109157,5823768,3498555
8359,2138557,5660276,3643630
8360,2144355,5630235,3464733
8361,2127049,5768070,3496560
8362,2131422,5738914,3636744
8363,2110664,5620841,3499318
8364,2289544,5760008,3500923
8365,2111827,5564106,3420342
8366,2091394,5612080,3472937
8367,2123767,5638524,3445330
8368,2115353,5609440,3451398
8369,2103996,5563087,3467568
8370,2126804,5611409,3424508
8371,2109725,5608841,3434897
8372,2113614,5614004,3478820
8373,2152979,5657050,3454189
8374,2143773,5595139,3519951
8375,2144893,5548163,3435971
8376,2148551,5620201,3424920
8377,2103170,5648240,3472810
8378,2101684,5646153,3485217
8379,2155754,5610281,3482815
8380,2127390,5647273,3473285
8381,2081799,5610804,3446772
8382,2114117,5610053,3533959
8383,2150989,5607199,3449592
8384,2150475,5615070,3425954
8385,2142381,5695216,3511362
8386,2096924,5599132,3465216
8387,2087378,5626236,3487933
8388,2117334,5581416,3454475
8389,2107894,5605098,3431975
8390,2136497,5595624,3430795
8391,2095141,5595997,3431262
8392,2126492,5606178,3461999
8393,2128850,5585651,3459724
8394,2113436,5620035,3495051
8395,2086263,5545987,3415694
8396,2091985,5639553,3474438
8397,2126744,5610126,3489712
8398,2119250,5612266,3451859
8399,2113054,5598284,3446854
8400,2122562,5596389,3420714
8401,2129050,5652192,3462123
8402,2143753,5532201,3476673
8403,2131094,5620175,3464596
8404,2115793,5603732,3411147
8405,2130612,5653560,3601936
8406,2172019,5775024,3549418
8407,2146380,5593854,3469911
8408,2236677,5597167,3488380
8409,2081915,5774349,3524212
8410,2152040,5555778,3687633
8411,2103057,5598285,3446610
8412,2129278,5580839,3444182
8413,2081463,5592140,3485022
8414,2123387,5665264,3442883
8415,2115891,5687134,3541569
8416,2144725,5618051,3509362
8417,2163863,5740382,3576653
8418,2151164,5744849,3588233
8419,2149230,5633067,3518858
8420,2184943,5680423,3489378
8421,2154281,5687067,3440021
8422,2188067,5662759,3638469
8423,2154978,5669774,3519431
8424,2272331,5636955,3443938
8425,2119098,5609516,3478136
8426,2201740,5637949,3489710
8427,2135444,5649132,3437925
8428,2160001,5729878,3553406
8429,2154384,5653529,3531908
8430,2098038,5658670,3600670
8431,2181969,5669805,3511586
8432,2153462,5654623,3479237
8433,2137600,5872657,3540778
8434,2148192,5652183,3593930
8435,2151334,5671207,3592538
8436,2236456,5827538,3692629
8437,2146690,5777860,3440673
8438,2160571,5607900,3655219
8439,2181642,5703616,3637390
8440,2140768,5585790,3535629
8441,2114573,5952062,3549453
8442,2183413,5844206,3620798
8443,2159305,5782309,3544056
8444,2190651,5605311,3480341
8445,2162185,5637179,3528123
8446,2126871,5761327,3653808
8447,2118969,5640687,3506524
8448,2098883,5586186,3565515
8449,2099772,5699256,3558962
8450,2133736,5593869,3517687
8451,2104840,5674744,3459343
8452,2142466,5571648,3514118
8453,2138397,5557379,3511343
8454,2165755,5784160,3476307
8455,2144533,5603858,3415265
8456,2131741,5629204,3532771
8457,2109614,5633172,3498619
8458,2130794,5624426,3517513
8459,2126731,5649727,3497711
8460,2152930,5650131,3453866
8461,2126667,5733319,3556589
8462,2133468,5596104,3495900
8463,2158132,5640866,3460267
8464,2159344,5760360,3531509
8465,2296202,5642242,3540922
8466,2154285,5671345,3518226
8467,2127430,5650809,3630976
8468,2164450,5728131,3457820
8469,2104446,6222964,3497870
8470,2140595,6172551,3920443
8471,2183102,5947255,3549875
8472,2148931,5654221,3479558
8473,2135666,5625083,3512903
8474,2103726,5714495,3516775
8475,2175932,5624536,3466296
8476,2158323,5648741,3547727
8477,2126129,5652714,3469528
8478,2152445,5670262,3480235
8479,2115712,5644472,3611504
8480,2146693,5663192,3475350
8481,2323840,5811435,3555064
8482,2188482,5732621,3509203
8483,2132373,5754774,3559591
8484,2134412,5674203,3561603
8485,2133722,5629933,3500967
8486,2129231,5693642,1680547333
8487,2166321,5856436,3496488
8488,2138030,5626837,3457332
8489,2382370,5780793,3546084
8490,2138756,5670459,3511322
8491,2153376,5749705,3513495
8492,2151721,5716252,3840029
8493,2156169,5689559,3482738
8494,2121854,5796774,3464371
8495,2107328,5960047,3730112
8496,2135576,5652110,3516715
8497,2257442,5652963,3507127
8498,2165514,5640542,3460702
8499,2154663,5714793,3542415
8500,2163472,5619143,3699116
8501,2146760,5746635,3502220
8502,2342942,5725703,3516714
8503,2116774,5608104,3491032
8504,2191991,5672852,3647229
8505,2337290,6230769,3603300
8506,2120991,5941279,3677152
8507,2244293,5688946,3768507
8508,2215591,5709953,3523091
8509,2157603,5687865,3731839
8510,2137827,5597130,3456061
8511,2135584,5931086,3646353
8512,2113276,5828601,3496089
8513,2170761,5689548,3686727
8514,2161378,5813552,3611249
8515,2229978,5580705,3525336
8516,2139872,5696836,3862064
8517,2168016,5775972,3699278
8518,2299895,5922674,3536171
8519,2134632,5665722,3541953
8520,2112808,5636091,3467679
8521,2154865,5706490,3732600
8522,2164334,5743173,3761312
8523,2281655,6143472,3543879
8524,2168917,6029439,3667215
8525,2171852,5839432,3490139
8526,2147471,5952052,3602620
8527,2168506,5685144,3464349
8528,2180029,5903221,3537914
8529,2150371,5679267,3526988
8530,2141445,5646518,3598374
8531,2162461,5771522,3505909
8532,2167625,5745624,3459994
8533,2106044,5860184,3536427
8534,2140043,5621935,3755727
8535,2310176,5637428,3460256
8536,2149450,5799501,3468912
8537,2100194,5761775,3491595
8538,2133723,5605658,3579384
8539,2128495,5633761,3430926
8540,2116017,5709594,3552717
8541,2110233,5751642,3579975
8542,2186139,5706401,3542425
8543,2150970,5653295,3491597
8544,2288660,5773992,3556719
8545,2168602,5679826,3492991
8546,2106333,5640385,3497139
8547,2144075,5729428,3496811
8548,2178298,5669092,3478487
8549,2131789,5909985,3501991
8550,2151659,5676245,3621703
8551,2141657,5674350,3573958
8552,2149303,5713644,3492685
8553,2155180,5666426,3499268
8554,2158972,5714812,3942297
8555,2242236,5782600,3656696
8556,2138476,5632670,3495835
8557,2122988,5626782,3458630
8558,2088997,5592575,3517468
8559,2110117,5633139,3454823
8560,2140120,5639694,3438047
8561,2126141,5621520,3450423
8562,2098457,5635383,3506751
8563,2160748,5640210,3501641
8564,2347177,5644909,3507586
8565,2123801,5829833,3514788
8566,2100096,5601834,3529787
8567,2109252,5689691,3483154
8568,2107724,5689190,3536185
8569,2132534,5591877,3471786
8570,2118570,5677146,3685087
8571,2137524,5665532,3488284
8572,2123131,5624512,3481066
8573,2179716,5626079,3494210
8574,2130061,5650352,3466168
8575,2142696,5683696,3496969
8576,2126564,5646493,3495129
8577,2167084,5612323,3515150
8578,2186859,5663230,3478985
8579,2132721,5578742,3507049
8580,2163716,5628194,3530788
8581,2137360,5657965,3488101
8582,2131260,5585241,3455122
8583,2104096,5696660,3447635
8584,2151529,5586788,3463073
8585,2108920,5772274,3575547
8586,2169494,5710726,3721021
8587,2257166,5636932,3516493
8588,2313066,5665443,3502994
8589,2119050,5601324,3499912
8590,2109011,5651223,3501130
8591,2133543,5635336,3490462
8592,2123816,5676082,3463979
8593,2139633,5575385,3539823
8594,2159276,5647516,3508781
8595,2116936,5598780,3504866
8596,2162270,5663015,3466762
8597,2091740,5713757,3508217
8598,2171990,5697653,3628297
8599,2127397,5583023,3531804
8600,2102717,5662261,3507476
8601,2112712,5756358,3486152
8602,2127151,5708511,3623041
8603,2142154,5694646,3554542
8604,2153185,5748186,3504658
8605,2150742,5780015,3521482
8606,2092725,5735571,3613081
8607,2150450,5704786,3545769
8608,2124625,5738049,3555753
8609,2202991,5567179,3498529
8610,2146502,5656703,3467106
8611,2129653,5658593,3567146
8612,2151349,5760476,3526278
8613,2129970,5836503,3856829
8614,2282496,5763452,3556696
8615,2449194,5673830,3491972
8616,2123886,5613101,3598171
8617,2131501,5671992,3611657
8618,2121623,5651040,3531745
8619,2115992,5663715,3472919
8620,2248677,5640555,3483216
8621,2095055,5811347,3561487
8622,2190401,5914230,3464515
8623,2192505,5567390,3505002
8624,2094838,5653419,3617400
8625,2132364,5676558,3458894
8626,2137688,5673008,3631167
8627,2177520,5657298,3458284
8628,2377364,5764733,3566004
8629,2195313,5992821,3440808
8630,2153293,5668702,3597451
8631,2166285,5676210,3520111
8632,2142488,5720507,3471815
8633,2124013,5599822,3496208
8634,2153797,5605034,3456356
8635,2124417,5608343,3475377
8636,2271198,5694844,3448780
8637,2116265,5804285,3536898
8638,2085982,5620557,3627803
8639,2125468,5681760,3491195
8640,2154729,5723056,3712461
8641,2097853,5607676,3539992
8642,2146969,5590795,3545548
8643,2103293,5654611,3517981
8644,2144934,5676158,3524786
8645,2116412,5622405,3513013
8646,2096962,5591981,3528361
8647,2112299,5625299,3522725
8648,2114201,5644665,3451953
8649,2114518,5765104,3527975
8650,2125827,5592046,3712164
8651,2182619,5770775,3501678
8652,2221257,5697420,3559642
8653,2123785,5748501,3569995
8654,2146378,5776534,3569250
8655,2154194,5613042,3586652
8656,2195974,5747699,3478959
8657,2133963,5816290,3475124
8658,2095548,5579635,3503700
8659,2190593,5662021,3475919
8660,2160571,5609555,3480146
8661,2135718,5578917,3431699
8662,2142598,5601068,3468579
8663,2143826,5681055,3513814
8664,2139816,5583447,3613821
8665,2131737,5915385,3658365
8666,2163433,5821138,3458289
8667,2138116,5708370,3531946
8668,2120909,5599534,3515063
8669,2116729,5617970,3520330
8670,2129359,5632938,3521883
8671,2132226,5674562,3457402
8672,2214495,5710673,3493072
8673,2137946,5648316,3498486
8674,2133116,5612017,3630903
8675,2135137,5649319,3520015
8676,2138906,5640833,3510927
8677,2148099,5664853,3463371
8678,2126872,5695345,3476573
8679,2131756,5627018,3533767
8680,2155569,5626964,3480695
8681,2131819,5627635,3587526
8682,2137850,5633699,3947389
8683,2141720,5624510,3510065
8684,2094337,5622824,3491037
8685,2147552,5675094,3477855
8686,2124211,5599165,3493387
8687,2160353,5635634,3493809
8688,2099226,5674172,3439876
8689,2124634,5595683,3457363
8690,2129843,5604655,3515303
8691,2111835,5620896,3493065
8692,2124272,5639129,3625894
8693,2125360,5827333,3540863
8694,2199975,5616146,3690248
8695,2137394,5687762,3498107
8696,2172044,5694496,3504617
8697,2164821,5705827,3567279
8698,2142707,5710338,3456422
8699,2150096,5735846,3690232
8700,2122089,5716701,3474466
8701,2142315,5824440,3515753
8702,2145176,5843501,3559079
8703,2141804,5686595,3514111
8704,2137967,5621167,3464755
8705,2120025,5672593,3481364
8706,2165989,5653893,3531930
8707,2090988,5643482,3443687
8708,2152968,5640276,3486694
8709,2120502,5727213,3460500
8710,2098259,5623416,3493700
8711,2104921,5602049,3474467
8712,2154274,5650370,3464840
8713,2147531,5689644,3471890
8714,2125029,5646758,3471203
8715,2103155,5578076,3553659
8716,2147637,5689155,3490903
8717,2154475,5726875,3524506
8718,2103549,5891663,3658699
8719,2151832,5645034,3651388
8720,2102339,5560318,3460331
8721,2074244,5624211,3467164
8722,2114597,5686503,3442739
8723,2140878,5719625,3577052
8724,2138616,5681110,3504252
8725,2096244,6151583,3543771
8726,2207578,5833269,3601350
8727,2333275,5738575,3622929
8728,2148739,5835836,3541039
8729,2098516,5699299,3523660
8730,2139561,5652718,3488555
8731,2166156,5599181,3483939
8732,2115308,5621578,3486283
8733,2154425,5705319,3528466
8734,2174817,5867122,3553969
8735,2132081,5637677,3548891
8736,2181535,5585427,3560524
8737,2167498,5692436,3517284
8738,2122728,5638554,3501789
8739,2135555,5645083,3499801
8740,2166963,5621054,3538893
8741,2118209,5619150,3494838
8742,2128296,5692015,3463442
8743,2111160,5629951,3525935
8744,2091170,5636523,3464887
8745,2111059,5628614,3440342
8746,2115340,5651372,3500015
8747,2089650,5588916,3507788
8748,2121962,5640442,3540793
8749,2153643,5634629,3483450
8750,2115700,5582719,3504914
8751,2141446,5657490,3543789
8752,2117575,5578273,3569973
8753,2123967,5733266,3424482
8754,2153672,5657388,3471744
8755,2127297,5619255,3624756
8756,2132669,5630514,3497404
8757,2114294,5608135,3461866
8758,2125316,5623009,3498253
8759,2178652,5854678,3721168
8760,2149929,5589145,3463471
8761,2347377,5958136,3569597
8762,2144599,6022231,3484137
8763,2116383,5606227,3504983
8764,2139753,5819324,3628048
8765,2151033,5820278,3534068
8766,2150929,5769958,3483206
8767,2122093,5773517,3472886
8768,2133208,5622385,3483217
8769,2115054,5611172,3486581
8770,2123463,5666141,3467465
8771,2194805,5925736,3550931
8772,2154264,5642256,3665882
8773,2130770,5639333,3502522
8774,2114780,5825246,3443492
8775,2118608,5607026,3440626
8776,2133124,5616289,3533969
8777,2123810,5612138,3470990
8778,2123845,5619741,3542518
8779,2115737,5849998,3468146
8780,2116718,5601436,3438230
8781,2116258,5590105,3551935
8782,2164685,5997198,3611208
8783,2135641,5745843,3471360
8784,2141293,6612126,4011857
8785,2152260,5777089,3590459
8786,2314166,5684026,3476483
8787,2159041,5954695,3452983
8788,2123170,5742322,3757389
8789,2121387,5661910,3477668
8790,2399679,5848051,3551376
8791,2152270,6016430,3665563
8792,2288234,5664455,3962454
8793,2450709,5970883,3616330
8794,2224637,5798569,3536227
8795,3002275,5824126,3536919
8796,2279627,5881852,3607183
8797,2159255,5761324,3732558
8798,2173709,5717882,3709987
8799,2154294,5805604,3529912
8800,2145764,5782879,3493568
8801,2170422,5709964,3604024
8802,2312161,5704696,3668716
8803,2158785,5723665,3496050
8804,2170066,5678910,3513581
8805,2148577,5662654,3636933
8806,2199964,5742365,3572861
8807,2159486,5894297,3503771
8808,2128129,5657243,3536941
8809,2132956,6075366,3458503
8810,2196744,5740477,3743641
8811,2186247,5780330,3510936
8812,2114558,5641528,3540125
8813,2114236,5641543,3456368
8814,2115776,5747532,3460123
8815,2114559,5705316,3462163
8816,2204628,5655708,3483178
8817,2224607,5726277,3492787
8818,2191823,5916632,3542803
8819,2148441,5666970,3580685
8820,2172659,5769204,3493695
8821,2160067,5738206,3520793
8822,2160702,5835393,3460134
8823,2139309,5623698,3513374
8824,2154555,5649827,3547248
8825,2151562,5612847,3464956
8826,2129690,5708192,3539400
8827,2150996,5740627,3563418
8828,2147306,5722813,3469785
8829,2103525,5647811,3593169
8830,2135638,5737937,3489039
8831,2139750,5696539,3466217
8832,2104966,5640611,3466029
8833,2132366,5657408,3436145
8834,2103980,5642953,3560585
8835,2168754,5784803,3632192
8836,2145019,5631290,3449558
8837,2107212,5653743,3457648
8838,2112448,5672988,3480831
8839,2142626,5642427,3574569
8840,2123324,5706660,3467833
8841,2113611,5657074,3511837
8842,2133791,5647225,3462419
8843,2089346,5625308,3434636
8844,2163061,5626476,3470982
8845,2127811,5601367,3483231
8846,2178016,5620742,3503437
8847,2114324,5612792,3541768
8848,2120282,5612496,3603008
8849,2158956,5783003,3449770
8850,2126412,6076617,3490984
8851,2253037,5634591,3762010
8852,2162283,5763834,3544222
8853,2150137,5623892,3520107
8854,2172908,5697736,3506754
8855,2108398,5649119,3528329
8856,2122779,5685058,3514393
8857,2133975,5652155,3510573
8858,2150353,5701217,3538353
8859,2115791,5608698,3498090
8860,2164636,5664310,3535491
8861,2148308,5703301,3512458
8862,2111760,5606084,3526074
8863,2108230,5661378,3516311
8864,2133958,5628714,3522724
8865,2117518,5643808,3477047
8866,2124546,5654498,3507425
8867,2102652,5566193,3508844
8868,2151015,5795063,3478792
8869,2147331,5577761,3533107
8870,2161021,5650848,3469677
8871,2113854,5644599,3557050
8872,2156240,5689351,3501848
8873,2117592,5597432,3454137
8874,2100970,5570493,3466001
8875,2149413,5675431,3538433
8876,2145830,5620967,3533560
8877,2128157,5719334,3437334
8878,2130419,5703710,3519355
8879,2110920,5683811,3549120
8880,2148419,5667658,3494343
8881,2111892,5664553,3461952
8882,2131642,5747519,3527161
8883,2178231,6310797,3662246
8884,2287333,5760583,4268688
8885,2745247,5857993,3582926
8886,2309377,5750947,3488836
8887,2190765,5733042,3489390
8888,2146027,5749100,3542489
8889,2135447,5568244,3513872
8890,2208460,5710710,3535799
8891,2151834,5619945,3503765
8892,2109155,5668387,3472149
8893,2124807,5630050,3491905
8894,2196127,5632396,3585045
8895,2182030,5702143,3510378
8896,2126930,5715632,3507675
8897,2149650,5722001,3564516
8898,2233037,5742750,3574196
8899,2179477,5653301,3505079
8900,2118716,5716661,3539018
8901,2125458,5613433,3558490
8902,2125857,5625955,3502001
8903,2141530,5733345,3683532
8904,2217995,5739834,3620053
8905,2148045,5627564,3530595
8906,2156478,5611404,3581935
8907,2154141,5696911,3548674
8908,2165575,5665722,3598142
8909,2152930,5653833,3477460
8910,2289249,5902850,3496975
8911,2158300,5721237,3553344
8912,2148829,5633129,3431423
8913,2130736,5693516,3535067
8914,2117108,5699502,3459432
8915,2126495,5708395,3550701
8916,2158306,5832888,3616318
8917,2136746,5611693,3520137
8918,2118396,5676268,3606756
8919,2197977,5750040,3544458
8920,2175583,5647808,3614329
8921,2154035,5629440,3475451
8922,2111860,5622259,3505762
8923,2132119,5605583,3487452
8924,2143806,5636023,3516805
8925,2115982,5613076,3443448
8926,2111543,5656464,3485689
8927,2138952,5651221,3469308
8928,2140346,5634436,3456407
8929,2141129,5643676,3475155
8930,2136900,5645486,3431102
8931,2109062,5632221,3556897
8932,2099080,5608127,3617813
8933,2135231,5710961,3440901
8934,2285329,5799719,3527694
8935,2159890,5825070,3516607
8936,2126364,5708093,3622359
8937,2488350,5976469,3445993
8938,2143815,5820826,3499227
8939,2130774,5718418,3549900
8940,2215659,5821836,3481196
8941,2188944,5753648,3633212
8942,2143940,5644182,3545217
8943,2120874,5651958,3475919
8944,2153261,5675765,3507761
8945,2152699,5662355,3478426
8946,2140830,5655178,3494234
8947,2151924,5639184,3479856
8948,2152239,5687437,3526142
8949,2130010,5609966,3483457
8950,2157850,5594235,3517857
8951,2140356,5651241,3499766
8952,2117081,5657061,3459631
8953,2117880,5631520,3455290
8954,2136153,5633900,3474877
8955,2102292,5623978,3484005
8956,2131165,5782181,3511623
8957,2146318,5690841,3488920
8958,2098221,5589966,3511670
8959,2098075,5711541,3491924
8960,2131081,5636278,3570406
8961,2147618,5660267,3525024
8962,2151795,5598627,3451381
8963,2145296,5686769,3495084
8964,2136067,5674153,3595323
8965,2178264,5741328,3524395
8966,2216205,5721888,3722493
8967,2117873,5623939,3472538
8968,2126718,5658837,3448184
8969,2121951,5634772,3524858
8970,2245879,5630264,3510943
8971,2226498,5690969,3521280
8972,2165172,5708500,3612965
8973,2140554,5685457,3575171
8974,2104334,5748485,3495139
8975,2103140,5715436,3516161
8976,2155335,5629732,3505803
8977,2214244,5675591,3505299
8978,2121660,5593191,3507720
8979,2157794,5844490,3584645
8980,2151508,5632457,3570155
8981,2153656,5668939,3498162
8982,2153131,5784968,3472560
8983,2165025,5647529,3563032
8984,2170528,5769184,3483180
8985,2193086,5581412,3634932
8986,2181833,5689775,3515015
8987,2197546,5739487,3530934
8988,2153796,5818904,3474774
8989,2126525,5644519,3467604
8990,2147753,5657127,3421657
8991,2158625,5591416,3448821
8992,2131473,5762343,3531247
8993,2151095,5623050,3684690
8994,2157041,5745825,3519648
8995,2318403,5758018,3494154
8996,2129604,5750782,3540233
8997,2172991,5637369,3572868
8998,2111783,5636281,3491716
8999,2111052,5630872,3534020
9000,2142992,5767429,3532392
9001,2123952,5680123,3502282
9002,2131160,5658507,3528532
9003,2117883,5599522,3527052
9004,2120509,5727286,3526410
9005,2118365,5671521,3534818
9006,2115305,5669207,3519972
9007,2129104,5617378,3530336
9008,2133348,5637493,3506870
9009,2180722,5812764,3557293
9010,2174745,5767653,3653411
9011,2127536,5666483,3482978
9012,2115907,5557370,3494819
9013,2126505,5630666,3449431
9014,2119553,5624789,3475131
9015,2232521,5636536,3471384
9016,2156116,5573982,3480779
9017,2158761,5712279,3593303
9018,2199673,5734107,3614816
9019,2125809,5631194,3493813
9020,2247018,5660999,3477662
9021,2164226,5840600,3435941
9022,2158338,5783589,3476723
9023,2129013,5767035,3508097
9024,2146820,5607647,3483431
9025,2195030,5804540,3483027
9026,2161870,5706020,3500903
9027,2096388,5642946,3510410
9028,2112083,5665970,3548739
9029,2107365,5648536,3524270
9030,2123996,5599290,3500607
9031,2115216,5633658,3483495
9032,2126652,5620550,3508318
9033,2131836,5742121,3470798
9034,2106698,5655443,3485137
9035,2105644,5676562,3436957
9036,2138263,5651652,3483189
9037,2139887,5634531,3484410
9038,2143742,5616334,3507945
9039,2160208,5753926,3466749
9040,2180264,5628973,3461805
9041,2127059,5627899,3545138
9042,2134890,5615293,3518930
9043,2140566,5723886,3549310
9044,2148420,5598483,3439096
9045,2147785,5603812,3464288
9046,2089442,5604192,3508082
9047,2139526,5641446,3517883
9048,2128251,5646467,3534946
9049,2104961,5618250,3492178
9050,2130677,5617840,3468576
9051,2120986,5660877,3517348
9052,2140475,5801768,3484117
9053,2138616,5677324,3459061
9054,2167630,5680939,3487062
9055,2128603,5627256,3470054
9056,2138462,5726814,3480925
9057,2120715,5662331,3481775
9058,2104062,5679984,3479338
9059,2151012,5666255,3467097
9060,2129554,5713546,3835550
9061,2421322,5963091,3503947
9062,2256887,6420040,3500286
9063,2126714,5677814,3503920
9064,2327967,6260487,3580659
9065,2194704,6342001,3830654
9066,2126878,5752283,3545876
9067,2272764,5881024,3603344
9068,2211102,5818702,3631828
9069,2190383,5732260,3524459
9070,2156355,6015525,3520606
9071,2187155,5763962,3512274
9072,2272688,5709819,3569996
9073,2209090,5870797,3719666
9074,2137661,5791609,3534371
9075,2201456,5767834,3562310
9076,2151783,5880156,3516640
9077,2196358,5687422,3480290
9078,2168180,5840821,3561924
9079,2168324,5712228,3662654
9080,2124066,5643267,3580924
9081,2161840,5724719,3533769
9082,2152279,5692659,3504513
9083,2122316,5605678,3490462
9084,2144604,5614233,3473121
9085,2126976,5647464,3529947
9086,2138765,5669062,3545125
9087,2169717,5792799,3431074
9088,2127365,5601780,3443026
9089,2104744,5583836,3462989
9090,2110018,5725551,3492913
9091,2109013,5644711,3488450
9092,2100570,5599295,3504607
9093,2132088,5657804,3533816
9094,2117589,5620630,3606058
9095,2100463,5647815,3424428
9096,2139989,5634376,3498408
9097,2140983,5605335,3531846
9098,2131980,5620771,3462273
9099,2130000,5644601,3524109
9100,2127303,5643841,3502937
9101,2151786,5666733,3489114
9102,2141124,5577156,3479852
9103,2142312,5614647,3525538
9104,2126286,5681018,3487290
9105,2100419,5601854,3507954
9106,2123463,5778420,3458085
9107,2147632,5601441,3456442
9108,2150235,5643784,3441560
9109,2137084,5614188,3494029
9110,2136224,5675131,3464179
9111,2102661,5613415,3538774
9112,2170574,5674950,3466072
9113,2156942,5597091,3509103
9114,2131798,5649730,3498001
9115,2152951,5661265,3449945
9116,2107950,5649822,3645467
9117,2176008,5722883,3449095
9118,2070780,5428519,3364880
9119,1996350,5399600,3331579
9120,2061657,5403038,3539946
9121,2175861,5442774,3323370
9122,2188559,5588666,3419612
9123,2057363,5495952,3455611
9124,2011365,5426622,3309928
9125,2074509,5479114,3343272
9126,2030317,5370048,3324091
9127,2020090,5584396,3369533
9128,2019937,5413636,3337856
9129,2009705,5447559,3357403
9130,2069973,5357830,3381090
9131,2033615,5380002,3359197
9132,2019553,5443597,3351735
9133,1997672,5382107,3333732
9134,2026907,5375674,3326234
9135,2029884,5420734,3328593
9136,2020073,5394966,3401241
9137,2070533,5407725,3437525
9138,2056053,5542966,3352459
9139,2056860,5486016,3343713
9140,2060640,5354762,3487830
9141,2053798,5552145,3422683
9142,2084410,5418507,3439086
9143,2075079,5446041,3402643
9144,2025806,5422419,3452326
9145,2045966,5466339,3330206
9146,2173378,5452036,3339254
9147,2018608,5419835,3397708
9148,2057131,5398376,3342549
9149,2053536,5574843,3352167
