Iteration,Payee1_ns,Bank1_ns
3777,552287,3115837
3778,561873,3090029
3779,546247,3044384
3780,557051,3101353
3781,536751,3114684
3782,541496,3043579
3783,532652,3100677
3784,526789,3050147
3785,534215,3112765
3786,546035,3072674
3787,556318,3059110
3788,576232,3070368
3789,539215,3082830
3790,551408,3083919
3791,547889,3054495
3792,540899,3061568
3793,541051,3011102
3794,588771,3087109
3795,533594,3045659
3796,556119,3040701
3797,539914,3106697
3798,539621,3131794
3799,553050,3089111
3800,531973,3052551
3801,549490,3069135
3802,552462,3129945
3803,537275,3087662
3804,549480,3051358
3805,525080,3105767
3806,541714,3125585
3807,558104,3141866
3808,563624,3136526
3809,529015,3052755
3810,546890,3085372
3811,537740,3046707
3812,539586,3049861
3813,576479,3051401
3814,538793,3080757
3815,556633,3076164
3816,546240,3064201
3817,560022,3070094
3818,552188,3043050
3819,555097,3083003
3820,541677,3071042
3821,545148,3121119
3822,556567,3089676
3823,548266,3116176
3824,543367,3117610
3825,535428,3062418
3826,536725,3122836
3827,538281,3081708
3828,547390,3070785
3829,533548,3070993
3830,527055,3064301
3831,551975,3082754
3832,537607,3082913
3833,548573,3091863
3834,541109,3184285
3835,553002,3103342
3836,557240,3087673
3837,549929,3096535
3838,556942,3153499
3839,541330,3053719
3840,542501,3060443
3841,536643,3076074
3842,538313,3081274
3843,590575,3080990
3844,547868,3068980
3845,530759,3104190
3846,552409,3088860
3847,571772,3086503
3848,679457,3205320
3849,559911,3265704
3850,563035,3129851
3851,557616,3098213
3852,570043,3137590
3853,547208,3096500
3854,548342,3101633
3855,591384,3098379
3856,556373,3148233
3857,553782,3068421
3858,546167,3142679
3859,598950,3079206
3860,546336,3127897
3861,527125,3070236
3862,547843,3100616
3863,563546,3148710
3864,550366,3120144
3865,564839,3064217
3866,531903,3075475
3867,540559,3128173
3868,577231,3125525
3869,541702,3107978
3870,548466,3090788
3871,541921,3055961
3872,591818,3095888
3873,556086,3072097
3874,549152,3027022
3875,547923,3070819
3876,549269,3094486
3877,548650,3052477
3878,550217,3063966
3879,528489,3032917
3880,556567,3050318
3881,550148,3052833
3882,545148,3052688
3883,533600,3111280
3884,548239,3302517
3885,561596,3092840
3886,527342,3074094
3887,539078,3066621
3888,760388,3182787
3889,547965,3073471
3890,547682,3060189
3891,528931,3071231
3892,633673,3106340
3893,561341,3109564
3894,538751,3063394
3895,539359,3086246
3896,527967,3091979
3897,551220,3143608
3898,662407,3128502
3899,689004,3116439
3900,555387,3120699
3901,554082,3082359
3902,558736,3090330
3903,558909,3139455
3904,551465,3106485
3905,561421,3280773
3906,571506,3042779
3907,542275,3093684
3908,539637,3112835
3909,538831,3046057
3910,545312,3061482
3911,528491,3260849
3912,585193,3248558
3913,543087,3092284
3914,596927,3132817
3915,551371,3044557
3916,547183,3040481
3917,532260,3089483
3918,539021,3074763
3919,544126,3077170
3920,547634,3078356
3921,545331,3079224
3922,530713,3057752
3923,515560,3051824
3924,548541,3048135
3925,565349,3096298
3926,570224,3086496
3927,557348,3096036
3928,538255,3118551
3929,545686,3050459
3930,549947,3030735
3931,540809,3112495
3932,541037,3017704
3933,529948,3022811
3934,536916,3103370
3935,557436,3070926
3936,560128,3053667
3937,548037,3129669
3938,548548,3056256
3939,544167,3090563
3940,527927,3058857
3941,524524,3049900
3942,539217,3054521
3943,549624,3028677
3944,534678,3029576
3945,544506,3045946
3946,530574,3024695
3947,552990,3151813
3948,548067,3129828
3949,548256,3151364
3950,569811,3100429
3951,553061,3088448
3952,555102,3117928
3953,555624,3145624
3954,555372,3179656
3955,543368,3104056
3956,537632,3047848
3957,539417,3053726
3958,549068,3062528
3959,528415,3048013
3960,557223,3081899
3961,529388,3141643
3962,535436,3108851
3963,532144,3085541
3964,547929,3121585
3965,536296,3102859
3966,558904,3051239
3967,557496,3053503
3968,565655,3093662
3969,558803,3019329
3970,667070,3160199
3971,552402,3100033
3972,543905,3026331
3973,545257,3086797
3974,540376,3085263
3975,554839,3082389
3976,544948,3046196
3977,539735,3043051
3978,546824,3072682
3979,553852,3049113
3980,548615,3040186
3981,523482,3043386
3982,545977,3084019
3983,554052,3056810
3984,527992,3038943
3985,537743,3043694
3986,534708,3113621
3987,559995,3088267
3988,537953,3083256
3989,542513,3057608
3990,542132,3078063
3991,546770,3115706
3992,546493,3036366
3993,541359,3070757
3994,546289,3066111
3995,555480,3036496
3996,551733,3071653
3997,541966,3043158
3998,534198,3030471
3999,549160,3087365
4000,532146,3074421
4001,546020,3073979
4002,533050,3114240
4003,548780,3032261
4004,534725,3077023
4005,538035,3059455
4006,539149,3058466
4007,536330,3073412
4008,551573,3051118
4009,639272,3134430
4010,555201,3145578
4011,594377,3169098
4012,554628,3080577
4013,548091,3074000
4014,552410,3034191
4015,546943,3107125
4016,543636,3047119
4017,535947,3017628
4018,552834,3115920
4019,541089,3087890
4020,572511,3077992
4021,552998,3087135
4022,526298,3055135
4023,538747,3071207
4024,559584,3074963
4025,544337,3115220
4026,536909,3053822
4027,553615,2987296
4028,534793,3131747
4029,532566,3032007
4030,536344,3072256
4031,544495,3040941
4032,537025,3049719
4033,543328,3120958
4034,541574,3063164
4035,554828,3043525
4036,538960,3032928
4037,541078,3059042
4038,538408,3085670
4039,551371,3049390
4040,551889,3100311
4041,549743,3036547
4042,539557,3042599
4043,534954,3091937
4044,535924,3042067
4045,546468,3041395
4046,530645,3056266
4047,534334,3058378
4048,532552,3043050
4049,535954,3071957
4050,535418,3124227
4051,543259,3079692
4052,540293,3040623
4053,550276,3078555
4054,535757,3065937
4055,533789,3096954
4056,547393,3066874
4057,539852,3161075
4058,551162,3079721
4059,542093,3106048
4060,544782,3047549
4061,527868,3024667
4062,529860,3021535
4063,552184,3091209
4064,526483,3049365
4065,543870,3046609
4066,536118,3109714
4067,552569,3035948
4068,537541,3044598
4069,550231,3026888
4070,553232,3050637
4071,539850,3036694
4072,537996,3087332
4073,544990,3053025
4074,543397,3049956
4075,545795,3078285
4076,533569,3044079
4077,541753,3052321
4078,541688,3095328
4079,550006,3080332
4080,543568,3077841
4081,543005,3050731
4082,543890,3074431
4083,543212,3078705
4084,550681,3047317
4085,546107,3098715
4086,546079,3064826
4087,546687,3068890
4088,559753,3051716
4089,550364,3069479
4090,547134,3073535
4091,551109,3065184
4092,543677,3083700
4093,544832,3082878
4094,539974,3064712
4095,538388,3023627
4096,549182,3057962
4097,539435,3048249
4098,539257,3042230
4099,540023,3069240
4100,544038,3055753
4101,552886,3066156
4102,530125,3009467
4103,557932,3039866
4104,541553,3084941
4105,533576,3044773
4106,535483,3070416
4107,525800,3044792
4108,544866,3089888
4109,536455,3124029
4110,554501,3060599
4111,530082,3103478
4112,544662,3048757
4113,539841,2995407
4114,554560,3044687
4115,547832,3128147
4116,548612,3037691
4117,538693,3057365
4118,536228,3080447
4119,552891,3074561
4120,533837,3075048
4121,534820,3034927
4122,536315,3049862
4123,528928,3038699
4124,546136,3044043
4125,540480,3029053
4126,536787,3063471
4127,531304,3038078
4128,536779,3213804
4129,566804,3157427
4130,563403,3163928
4131,561128,3116242
4132,543448,3186251
4133,544052,3074982
4134,547286,3086767
4135,547584,3063393
4136,543559,3049579
4137,555613,3075076
4138,549248,3076771
4139,549542,3110995
4140,536310,3073127
4141,545672,3051860
4142,524944,3036559
4143,532154,3086902
4144,535056,3041460
4145,543968,3029820
4146,537583,3032165
4147,555666,3091750
4148,542404,3155311
4149,544124,3120612
4150,542144,3053224
4151,571081,3107286
4152,571525,3158077
4153,620287,3142822
4154,553798,3117584
4155,657975,3048570
4156,551687,3013935
4157,562149,3064102
4158,545825,3065516
4159,551338,3139119
4160,536358,3050232
4161,536319,3047174
4162,540258,3108436
4163,546902,3136469
4164,548564,3121204
4165,533166,3122617
4166,545854,3072326
4167,538975,3054331
4168,546275,3077767
4169,550487,3097133
4170,549663,3096479
4171,547285,3069123
4172,549645,3078013
4173,549848,3063385
4174,551132,3031388
4175,533662,3069043
4176,546330,3067928
4177,545450,3077348
4178,544070,3078312
4179,531684,3068354
4180,539677,3065689
4181,532997,3033842
4182,531386,3041450
4183,547807,3070424
4184,548380,3043036
4185,556610,3061169
4186,562451,3097086
4187,551844,3086397
4188,532970,2997969
4189,546236,3077233
4190,550475,3152224
4191,556492,3090209
4192,548641,3066165
4193,557283,3073479
4194,557024,3022488
4195,541858,3058619
4196,546384,3019483
4197,534961,3097710
4198,540433,3036421
4199,533240,3036698
4200,555777,3083448
4201,550666,3073757
4202,569594,3049890
4203,540221,3061709
4204,535931,3030217
4205,528653,3076236
4206,529615,3059511
4207,557663,3057164
4208,538668,3025826
4209,534113,3034684
4210,551779,3072599
4211,537688,3080276
4212,536937,3057263
4213,541347,3073586
4214,541006,3061195
4215,549603,3015737
4216,537958,3070504
4217,549098,3100135
4218,546380,3055868
4219,549101,3088826
4220,544886,3062862
4221,540893,3085963
4222,543273,3052125
4223,694273,3086484
4224,554244,3002858
4225,539850,3118171
4226,540863,3077887
4227,538455,3162426
4228,546344,3092776
4229,537798,3066688
4230,543802,3098978
4231,540873,3084293
4232,554746,3092337
4233,552310,3103182
4234,550109,3041926
4235,533522,3089716
4236,541867,3058818
4237,540605,3123451
4238,554348,3038420
4239,556525,3044887
4240,571930,3041699
4241,536578,3113234
4242,530089,3078746
4243,543480,3097965
4244,573817,3163143
4245,543910,3082389
4246,545700,3041562
4247,532740,3055635
4248,542417,3082774
4249,548441,3057092
4250,528341,3039861
4251,544749,3196941
4252,544381,3080616
4253,533696,3032336
4254,527339,3031366
4255,545053,3067613
4256,553265,3097432
4257,566910,3098951
4258,560383,3096947
4259,544721,3097297
4260,539898,3085424
4261,547628,3111232
4262,546724,3069946
4263,537828,3063961
4264,547693,3077204
4265,561594,3050201
4266,539740,3079226
4267,550139,3053210
4268,536720,3050363
4269,530316,3083667
4270,537207,3042310
4271,537818,3017042
4272,530815,3066333
4273,540186,3084436
4274,522785,3071557
4275,544423,3033365
4276,539127,3047313
4277,540481,3029959
4278,543792,3061661
4279,544667,3050950
4280,538565,3062189
4281,567732,3151374
4282,551296,3106267
4283,541079,3079438
4284,547113,3061103
4285,529222,3077557
4286,538403,3050988
4287,538565,3122194
4288,562627,3192179
4289,548199,3169017
4290,563814,3045324
4291,530360,3064527
4292,656761,3180283
4293,572975,3193240
4294,538163,3050441
4295,559749,3051349
4296,547549,3197448
4297,560026,3112845
4298,549796,3123521
4299,554425,3030101
4300,534808,3096188
4301,543923,3086988
4302,538703,3073524
4303,534384,3088774
4304,551771,3084618
4305,547247,3063371
4306,543633,3041771
4307,535739,3041273
4308,549487,3042276
4309,526924,3117040
4310,541640,3044122
4311,539637,3058324
4312,549896,3065193
4313,545369,3038352
4314,540406,3048997
4315,542337,3040761
4316,546538,3022876
4317,563050,3050002
4318,536137,3064765
4319,546124,3099190
4320,543700,3094743
4321,536049,3125519
4322,554392,3075101
4323,558676,3086600
4324,535006,3070728
4325,538877,3063497
4326,537269,3036091
4327,535276,3039775
4328,540697,3069297
4329,551020,3075255
4330,540107,3077626
4331,589045,3137438
4332,564561,3051841
4333,540644,3012979
4334,564551,3076925
4335,549234,3067451
4336,551503,3079139
4337,546982,3125358
4338,543123,3047910
4339,551703,3098951
4340,537691,3086084
4341,534310,3121606
4342,555104,3045003
4343,533467,3047906
4344,533433,3063575
4345,522599,3054332
4346,536726,3033990
4347,530243,3047990
4348,538674,3060356
4349,541280,3100498
4350,544007,3044488
4351,554539,3058531
4352,541573,3135380
4353,550274,3072242
4354,533909,3083256
4355,543643,3102197
4356,535976,3041401
4357,546972,3099223
4358,545143,3032554
4359,532372,3032584
4360,544986,3197634
4361,554006,3133078
4362,567025,3077799
4363,541436,3056106
4364,558969,3078535
4365,539711,3096188
4366,532006,3067182
4367,544130,3030904
4368,529462,3063214
4369,539360,3065119
4370,546612,3048788
4371,548022,3074261
4372,542010,3053596
4373,531873,3046013
4374,541013,3062546
4375,551333,3050214
4376,555471,3085898
4377,556725,3019743
4378,550192,3054194
4379,541454,3041862
4380,531926,3069551
4381,546168,3099032
4382,536565,3068806
4383,537727,3053995
4384,530434,3055287
4385,568030,3037755
4386,548923,3019319
4387,534622,3059415
4388,533788,3045560
4389,541604,3057120
4390,530293,3062926
4391,532291,3041586
4392,544608,3052224
4393,551578,3080231
4394,538724,3010615
4395,546362,3038238
4396,534829,3070131
4397,530022,3222321
4398,568038,3117905
4399,558726,3105080
4400,543307,3154905
4401,546666,3130403
4402,556459,3050509
4403,555612,3052729
4404,550112,3046953
4405,536845,3075537
4406,537495,3072409
4407,532042,3050531
4408,536631,3083935
4409,542588,3064201
4410,548812,3021173
4411,533578,3036883
4412,542185,3060410
4413,551725,3072705
4414,549756,3120400
4415,540868,3049776
4416,531279,3084987
4417,534706,3083655
4418,537014,3260654
4419,548475,3048082
4420,541024,3094505
4421,559239,3082692
4422,543181,3076498
4423,530142,3079187
4424,544326,3086341
4425,583606,3091064
4426,562949,3188683
4427,559746,3127857
4428,553354,3132520
4429,568059,3088634
4430,564373,3194041
4431,557840,3049649
4432,541830,3118102
4433,546610,3137267
4434,553445,3278542
4435,554544,3104011
4436,548215,3057327
4437,536081,3055007
4438,546636,3118378
4439,556248,3000894
4440,540553,3104876
4441,533090,3152286
4442,535326,3106393
4443,536740,3055438
4444,567606,3064511
4445,541187,3045725
4446,533970,3059576
4447,539730,3034233
4448,537910,3109346
4449,551588,3066184
4450,541700,3042002
4451,547760,3049814
4452,535522,3139500
4453,553165,3115728
4454,543256,3075943
4455,552631,3101103
4456,538386,3113165
4457,547792,3160831
4458,565922,3118159
4459,555590,3163939
4460,579957,3186802
4461,542217,3115080
4462,555820,3083322
4463,529494,3081460
4464,585354,3036426
4465,548227,3043142
4466,556864,3028277
4467,540317,3039663
4468,535266,3122337
4469,566651,3130511
4470,544055,3070510
4471,537380,3247314
4472,551537,3120737
4473,550084,3065263
4474,550382,3110044
4475,553044,3112939
4476,542415,3118876
4477,587435,3166089
4478,552276,3082670
4479,550966,3122769
4480,542306,3129246
4481,540985,3035140
4482,530272,3180190
4483,566007,3119556
4484,565323,3095558
4485,551762,3069948
4486,523582,3019938
4487,547689,3090495
4488,638441,3064575
4489,539330,3121994
4490,526381,3146645
4491,570691,3326241
4492,587426,3067326
4493,558054,3206269
4494,540676,3006832
4495,545370,3146272
4496,605273,3106980
4497,552930,3099356
4498,534398,3047876
4499,544119,3039721
4500,586250,3062021
4501,541915,3072185
4502,538502,3059956
4503,555930,3137532
4504,547755,3089082
4505,549749,3300854
4506,570631,3052808
4507,543329,3070279
4508,539670,3039557
4509,531213,3078381
4510,546848,3355138
4511,608976,3169618
4512,565218,3190000
4513,540443,3026540
4514,544127,3040621
4515,540868,3062628
4516,537028,3176113
4517,535110,3082264
4518,543603,3066281
4519,569000,3053489
4520,539047,3105283
4521,541806,3073372
4522,556339,3083699
4523,549794,3074988
4524,542495,3095748
4525,551484,3128117
4526,545001,3101621
4527,546039,3081349
4528,548554,3081625
4529,544825,3053156
4530,535766,3040550
4531,529998,3054967
4532,548113,3141820
4533,552841,3088800
4534,547272,3141337
4535,548437,3119958
4536,552905,3100135
4537,550423,3093143
4538,555600,3076567
4539,526828,3018261
4540,551611,3149287
4541,539733,3110077
4542,548684,3069224
4543,546828,3075647
4544,553138,3068612
4545,540551,3117775
4546,552409,3023446
4547,546786,3074078
4548,543602,3106006
4549,545410,3146296
4550,577543,3128872
4551,548407,3034555
4552,544469,3051413
4553,540796,3100667
4554,571317,3107180
4555,548718,3170844
4556,580954,3130520
4557,565340,3179914
4558,561959,3134947
4559,573298,3144277
4560,535098,3073759
4561,560301,3067348
4562,562320,3463249
4563,550443,3156440
4564,558643,3101923
4565,560741,3110390
4566,555108,3101847
4567,551816,3075873
4568,548660,3064943
4569,551657,3162132
4570,563002,3100505
4571,546233,3047483
4572,549419,3102951
4573,526472,3145867
4574,565545,3097197
4575,540696,3071456
4576,537110,3058639
4577,546355,3063720
4578,535139,3228156
4579,553558,3168854
4580,536901,3059084
4581,535651,3075062
4582,594225,3095404
4583,548851,3114608
4584,548798,3139823
4585,554382,3051377
4586,543806,3091278
4587,551419,3045013
4588,544031,3119133
4589,546504,3057150
4590,616521,3113592
4591,561539,3069685
4592,552941,3083428
4593,548444,3034734
4594,542938,3107936
4595,621514,3154826
4596,544758,3080894
4597,539495,3163097
4598,554971,3183263
4599,557516,3166059
4600,554224,3067693
4601,547737,3063010
4602,563577,3098143
4603,535729,3116415
4604,551661,3112012
4605,575449,3185825
4606,544941,3101284
4607,550078,3135554
4608,561011,3164999
4609,565860,3127274
4610,561671,3163606
4611,540500,3087351
4612,548552,3119243
4613,551334,3315626
4614,611481,3113889
4615,559683,3065719
4616,549652,3373739
4617,556348,3118955
4618,571264,3242643
4619,548097,3029135
4620,530616,3021127
4621,595715,3271125
4622,577429,3321733
4623,561454,3129371
4624,540719,3155584
4625,551832,3038059
4626,555785,3167809
4627,607994,3133089
4628,535201,3187340
4629,543437,3094623
